From,To
Elramir (Taha Yurdagüven),Sparz (Ozan Samican Özbay)
Elramir (Taha Yurdagüven),Lurid (Melih Vatansever)
Elramir (Taha Yurdagüven),Shluffy (Ibrahim Shmaisani)
Kruimel (Brayan van Oosten),Rhioni (Yücel Morgil)
Kruimel (Brayan van Oosten),Black (Murat Ulukan Ayaz) (Murat Ulukan Ayaz)
Kruimel (Brayan van Oosten),Algos (Ersin Sertbaş)
Kruimel (Brayan van Oosten),Sparz (Ozan Samican Özbay)
Kruimel (Brayan van Oosten),Lurid (Melih Vatansever)
Kruimel (Brayan van Oosten),Shluffy (Ibrahim Shmaisani)
Rhioni (Yücel Morgil),Algos (Ersin Sertbaş)
Rhioni (Yücel Morgil),Lurid (Melih Vatansever)
Rhioni (Yücel Morgil),Shluffy (Ibrahim Shmaisani)
Black (Murat Ulukan Ayaz) (Murat Ulukan Ayaz),Algos (Ersin Sertbaş)
Black (Murat Ulukan Ayaz) (Murat Ulukan Ayaz),Sparz (Ozan Samican Özbay)
Black (Murat Ulukan Ayaz) (Murat Ulukan Ayaz),Lurid (Melih Vatansever)
Black (Murat Ulukan Ayaz) (Murat Ulukan Ayaz),Shluffy (Ibrahim Shmaisani)
Algos (Ersin Sertbaş),Lurid (Melih Vatansever)
Algos (Ersin Sertbaş),Shluffy (Ibrahim Shmaisani)
Sparz (Ozan Samican Özbay),Lurid (Melih Vatansever)
Sparz (Ozan Samican Özbay),Shluffy (Ibrahim Shmaisani)
Lurid (Melih Vatansever),Shluffy (Ibrahim Shmaisani)
StarScreen (Soner Kaya),LIB (Semay Öztürk)
Psychoferret (Hakan Mert Çakmak),LIB (Semay Öztürk)
Serin (Tolga Ölmez),LIB (Semay Öztürk)
Kaori (Muhammed Hasan Şentürk),LIB (Semay Öztürk)
Pbd (Alihan Ocaklı),LIB (Semay Öztürk)
RoboG0D (Barış Mete Sevinç),LIB (Semay Öztürk)
Sacre (Toni Sabalić),Mojito (Berk Kocaman)
Sacre (Toni Sabalić),Chosenn (Yunus Baş)
Sacre (Toni Sabalić),Blue (Ersin Gören) (Ersin Gören)
Sacre (Toni Sabalić),Midkid (Tufan Deniz)
Sacre (Toni Sabalić),HolyPhoenix (Anıl Işık)
Sacre (Toni Sabalić),Hades (Volkan Dinçer) (Volkan Dinçer)
Sacre (Toni Sabalić),JAPONE (Bahadır Çolak)
Sacre (Toni Sabalić),Enatron (Ilias Theodorou)
Sacre (Toni Sabalić),Craft1x (Ali Aklan)
Mojito (Berk Kocaman),Midkid (Tufan Deniz)
Mojito (Berk Kocaman),Hades (Volkan Dinçer) (Volkan Dinçer)
Chosenn (Yunus Baş),Blue (Ersin Gören) (Ersin Gören)
Chosenn (Yunus Baş),Hades (Volkan Dinçer) (Volkan Dinçer)
Chosenn (Yunus Baş),JAPONE (Bahadır Çolak)
Chosenn (Yunus Baş),Enatron (Ilias Theodorou)
Chosenn (Yunus Baş),Craft1x (Ali Aklan)
Blue (Ersin Gören) (Ersin Gören),Hades (Volkan Dinçer) (Volkan Dinçer)
Blue (Ersin Gören) (Ersin Gören),JAPONE (Bahadır Çolak)
Midkid (Tufan Deniz),HolyPhoenix (Anıl Işık)
Midkid (Tufan Deniz),JAPONE (Bahadır Çolak)
Midkid (Tufan Deniz),Enatron (Ilias Theodorou)
Midkid (Tufan Deniz),Craft1x (Ali Aklan)
Hades (Volkan Dinçer) (Volkan Dinçer),Enatron (Ilias Theodorou)
Hades (Volkan Dinçer) (Volkan Dinçer),Craft1x (Ali Aklan)
JAPONE (Bahadır Çolak),Craft1x (Ali Aklan)
Oncan (Onurcan Atak),Robin (Emray Kurt)
Oncan (Onurcan Atak),umuut (Umut Atlı)
Oncan (Onurcan Atak),Husky Rider (Şaban Köseoğlu)
Oncan (Onurcan Atak),Brolia (Murat Mert İlgün)
Oncan (Onurcan Atak),Exorant (Daniel Hume Podosu)
Oncan (Onurcan Atak),Vez (Vezni Tönissen)
Robin (Emray Kurt),umuut (Umut Atlı)
Robin (Emray Kurt),Husky Rider (Şaban Köseoğlu)
Robin (Emray Kurt),Brolia (Murat Mert İlgün)
Robin (Emray Kurt),Exorant (Daniel Hume Podosu)
Robin (Emray Kurt),Vez (Vezni Tönissen)
umuut (Umut Atlı),Husky Rider (Şaban Köseoğlu)
umuut (Umut Atlı),Exorant (Daniel Hume Podosu)
Husky Rider (Şaban Köseoğlu),Brolia (Murat Mert İlgün)
Husky Rider (Şaban Köseoğlu),Exorant (Daniel Hume Podosu)
Husky Rider (Şaban Köseoğlu),Vez (Vezni Tönissen)
Brolia (Murat Mert İlgün),Exorant (Daniel Hume Podosu)
Exorant (Daniel Hume Podosu),Vez (Vezni Tönissen)
Novachrono (Benjamin Micic),Elramir (Taha Yurdagüven)
Novachrono (Benjamin Micic),Joker (Onurcan Başkurt) (Onurcan Başkurt)
Novachrono (Benjamin Micic),Rate (Arda Kuvancı)
Novachrono (Benjamin Micic),Efias (Oleksandr Yankovich)
Novachrono (Benjamin Micic),Nova (Ahmet Yılmaz) (Ahmet Yılmaz)
Novachrono (Benjamin Micic),Doctor (İbrahim Karaaslan)
fabfabulous (Asım Cihat Karakaya),Elramir (Taha Yurdagüven)
fabfabulous (Asım Cihat Karakaya),Joker (Onurcan Başkurt) (Onurcan Başkurt)
fabfabulous (Asım Cihat Karakaya),Rate (Arda Kuvancı)
fabfabulous (Asım Cihat Karakaya),Virtue (Erdem Türker)
fabfabulous (Asım Cihat Karakaya),Efias (Oleksandr Yankovich)
fabfabulous (Asım Cihat Karakaya),Nova (Ahmet Yılmaz) (Ahmet Yılmaz)
Elramir (Taha Yurdagüven),Joker (Onurcan Başkurt) (Onurcan Başkurt)
Elramir (Taha Yurdagüven),Rate (Arda Kuvancı)
Elramir (Taha Yurdagüven),Virtue (Erdem Türker)
Elramir (Taha Yurdagüven),Efias (Oleksandr Yankovich)
Elramir (Taha Yurdagüven),Nova (Ahmet Yılmaz) (Ahmet Yılmaz)
Joker (Onurcan Başkurt) (Onurcan Başkurt),Virtue (Erdem Türker)
Joker (Onurcan Başkurt) (Onurcan Başkurt),Efias (Oleksandr Yankovich)
Joker (Onurcan Başkurt) (Onurcan Başkurt),Doctor (İbrahim Karaaslan)
Rate (Arda Kuvancı),Efias (Oleksandr Yankovich)
Rate (Arda Kuvancı),Doctor (İbrahim Karaaslan)
Virtue (Erdem Türker),Efias (Oleksandr Yankovich)
Virtue (Erdem Türker),Nova (Ahmet Yılmaz) (Ahmet Yılmaz)
Virtue (Erdem Türker),Doctor (İbrahim Karaaslan)
Efias (Oleksandr Yankovich),Nova (Ahmet Yılmaz) (Ahmet Yılmaz)
Efias (Oleksandr Yankovich),Doctor (İbrahim Karaaslan)
Nova (Ahmet Yılmaz) (Ahmet Yılmaz),Doctor (İbrahim Karaaslan)
Juuzou (Barış Karatop),Kireas (Tunahan Kevioğlu)
Juuzou (Barış Karatop),Ksaez (Yunus Emre Şahin)
Juuzou (Barış Karatop),Rhioni (Yücel Morgil)
pr1me (Mustafa Bilici),Oguzkhan (Oğuzhan Delihasanoğlu)
pr1me (Mustafa Bilici),Maximillion (Hamza Kandemir)
pr1me (Mustafa Bilici),Jeyrus (Tunahan Durmaz)
pr1me (Mustafa Bilici),Shawi Katami (Mehmet Efe)
pr1me (Mustafa Bilici),His (Burak Sunal)
Kireas (Tunahan Kevioğlu),Ksaez (Yunus Emre Şahin)
Kireas (Tunahan Kevioğlu),Wasteee (Serkan Doğan)
Kireas (Tunahan Kevioğlu),Rhioni (Yücel Morgil)
Kireas (Tunahan Kevioğlu),Absolute (Batuhan Okta) (Batuhan Okta)
Kireas (Tunahan Kevioğlu),Lanista (Onur Özdamar)
Kireas (Tunahan Kevioğlu),Janus (Özcan Gürbüz)
Kireas (Tunahan Kevioğlu),Lynx Cerezz (Furkan Arıkovan)
Oguzkhan (Oğuzhan Delihasanoğlu),Maximillion (Hamza Kandemir)
Oguzkhan (Oğuzhan Delihasanoğlu),Jeyrus (Tunahan Durmaz)
Oguzkhan (Oğuzhan Delihasanoğlu),Shawi Katami (Mehmet Efe)
Oguzkhan (Oğuzhan Delihasanoğlu),His (Burak Sunal)
Ksaez (Yunus Emre Şahin),Wasteee (Serkan Doğan)
Ksaez (Yunus Emre Şahin),Rhioni (Yücel Morgil)
Ksaez (Yunus Emre Şahin),Absolute (Batuhan Okta) (Batuhan Okta)
Ksaez (Yunus Emre Şahin),Lanista (Onur Özdamar)
Ksaez (Yunus Emre Şahin),Janus (Özcan Gürbüz)
Ksaez (Yunus Emre Şahin),Lynx Cerezz (Furkan Arıkovan)
Maximillion (Hamza Kandemir),Jeyrus (Tunahan Durmaz)
Maximillion (Hamza Kandemir),Shawi Katami (Mehmet Efe)
Maximillion (Hamza Kandemir),His (Burak Sunal)
Wasteee (Serkan Doğan),Lynx Cerezz (Furkan Arıkovan)
Jeyrus (Tunahan Durmaz),Shawi Katami (Mehmet Efe)
Jeyrus (Tunahan Durmaz),His (Burak Sunal)
Rhioni (Yücel Morgil),Absolute (Batuhan Okta) (Batuhan Okta)
Rhioni (Yücel Morgil),Lynx Cerezz (Furkan Arıkovan)
Shawi Katami (Mehmet Efe),His (Burak Sunal)
Janus (Özcan Gürbüz),Lynx Cerezz (Furkan Arıkovan)
Luana (Berkant Kayhan),Stefan (Stefan Nikolić)
Luana (Berkant Kayhan),Luger (Fatih Güven)
Luana (Berkant Kayhan),Nikola Senpai (Nikola Đorđević)
Luana (Berkant Kayhan),CristoL (Şükrü Aykut Yeşilkaya)
Luana (Berkant Kayhan),Mynemosyn (Remzi Emre Aydın)
Stefan (Stefan Nikolić),xKenzuke (Serkan Atılgan)
Stefan (Stefan Nikolić),Nikola Senpai (Nikola Đorđević)
Stefan (Stefan Nikolić),CristoL (Şükrü Aykut Yeşilkaya)
Stefan (Stefan Nikolić),Mynemosyn (Remzi Emre Aydın)
xKenzuke (Serkan Atılgan),Luger (Fatih Güven)
xKenzuke (Serkan Atılgan),Nikola Senpai (Nikola Đorđević)
xKenzuke (Serkan Atılgan),CristoL (Şükrü Aykut Yeşilkaya)
xKenzuke (Serkan Atılgan),Mynemosyn (Remzi Emre Aydın)
Luger (Fatih Güven),Nikola Senpai (Nikola Đorđević)
Luger (Fatih Güven),CristoL (Şükrü Aykut Yeşilkaya)
Luger (Fatih Güven),Mynemosyn (Remzi Emre Aydın)
Nikola Senpai (Nikola Đorđević),CristoL (Şükrü Aykut Yeşilkaya)
Nikola Senpai (Nikola Đorđević),Mynemosyn (Remzi Emre Aydın)
CristoL (Şükrü Aykut Yeşilkaya),Mynemosyn (Remzi Emre Aydın)
Ragner (Onurcan Aslan),Roulette (Mesut Balı)
Ragner (Onurcan Aslan),appen (Necati Sarıgül)
Ragner (Onurcan Aslan),Kofte (Emre Akça)
Ragner (Onurcan Aslan),padden (Ege Acar Koparal)
Ragner (Onurcan Aslan),Zergsting (Onur Ünalan)
Ragner (Onurcan Aslan),Basei (Ömer Onay)
Roulette (Mesut Balı),padden (Ege Acar Koparal)
Roulette (Mesut Balı),Tolerant (Barış Çepnioğlu)
Roulette (Mesut Balı),Lynx Cerezz (Furkan Arıkovan)
Roulette (Mesut Balı),Basei (Ömer Onay)
appen (Necati Sarıgül),padden (Ege Acar Koparal)
appen (Necati Sarıgül),Tolerant (Barış Çepnioğlu)
appen (Necati Sarıgül),Zergsting (Onur Ünalan)
appen (Necati Sarıgül),Lynx Cerezz (Furkan Arıkovan)
appen (Necati Sarıgül),Basei (Ömer Onay)
Kofte (Emre Akça),padden (Ege Acar Koparal)
Kofte (Emre Akça),Tolerant (Barış Çepnioğlu)
Kofte (Emre Akça),Zergsting (Onur Ünalan)
Kofte (Emre Akça),Lynx Cerezz (Furkan Arıkovan)
Kofte (Emre Akça),Basei (Ömer Onay)
padden (Ege Acar Koparal),Tolerant (Barış Çepnioğlu)
padden (Ege Acar Koparal),Lynx Cerezz (Furkan Arıkovan)
padden (Ege Acar Koparal),Basei (Ömer Onay)
Tolerant (Barış Çepnioğlu),Lynx Cerezz (Furkan Arıkovan)
Tolerant (Barış Çepnioğlu),Basei (Ömer Onay)
Zergsting (Onur Ünalan),Basei (Ömer Onay)
Lynx Cerezz (Furkan Arıkovan),Basei (Ömer Onay)
StarScreen (Soner Kaya),Rider (Yusuf Kaan Hacıbaltalı)
StarScreen (Soner Kaya),Major (Emre Muhterem Yiğittekin)
Nyxyvel (Gökçen Orak),Psychoferret (Hakan Mert Çakmak)
Nyxyvel (Gökçen Orak),Serin (Tolga Ölmez)
Nyxyvel (Gökçen Orak),Kaori (Muhammed Hasan Şentürk)
Nyxyvel (Gökçen Orak),Pbd (Alihan Ocaklı)
Nyxyvel (Gökçen Orak),RoboG0D (Barış Mete Sevinç)
Nyxyvel (Gökçen Orak),Rider (Yusuf Kaan Hacıbaltalı)
Nyxyvel (Gökçen Orak),Major (Emre Muhterem Yiğittekin)
Psychoferret (Hakan Mert Çakmak),Rider (Yusuf Kaan Hacıbaltalı)
Psychoferret (Hakan Mert Çakmak),Major (Emre Muhterem Yiğittekin)
Serin (Tolga Ölmez),Rider (Yusuf Kaan Hacıbaltalı)
Serin (Tolga Ölmez),Major (Emre Muhterem Yiğittekin)
Kaori (Muhammed Hasan Şentürk),Rider (Yusuf Kaan Hacıbaltalı)
Kaori (Muhammed Hasan Şentürk),Major (Emre Muhterem Yiğittekin)
Pbd (Alihan Ocaklı),Rider (Yusuf Kaan Hacıbaltalı)
Pbd (Alihan Ocaklı),Major (Emre Muhterem Yiğittekin)
RoboG0D (Barış Mete Sevinç),Rider (Yusuf Kaan Hacıbaltalı)
RoboG0D (Barış Mete Sevinç),Major (Emre Muhterem Yiğittekin)
LIB (Semay Öztürk),Rider (Yusuf Kaan Hacıbaltalı)
Rider (Yusuf Kaan Hacıbaltalı),Major (Emre Muhterem Yiğittekin)
Matilda (Cengizhan Yavuz),Typhoon (Tayfun Gümüş) (Tayfun Gümüş)
Matilda (Cengizhan Yavuz),Anduril (Eren Varlık)
Matilda (Cengizhan Yavuz),Pulse (Ali Aybirdi) (Ali Aybirdi)
Matilda (Cengizhan Yavuz),Saw (Salih Çağrı Okşak)
Matilda (Cengizhan Yavuz),24 (Seyfi Onat Aytemiz)
Matilda (Cengizhan Yavuz),helo (Helin Erol)
Matilda (Cengizhan Yavuz),Awaremei (Eren Ateşalp)
Matilda (Cengizhan Yavuz),Beplush810 (Cenk Batuhan Cıbır)
Matilda (Cengizhan Yavuz),madlifeonur (Onur Yıldırım)
Matilda (Cengizhan Yavuz),Dellal (Eren Tanrıkulu)
Matilda (Cengizhan Yavuz),Copy Catt (Olgun Peker)
Matilda (Cengizhan Yavuz),Naty (Çağdaş Mavzer)
Typhoon (Tayfun Gümüş) (Tayfun Gümüş),Pulse (Ali Aybirdi) (Ali Aybirdi)
Typhoon (Tayfun Gümüş) (Tayfun Gümüş),24 (Seyfi Onat Aytemiz)
Typhoon (Tayfun Gümüş) (Tayfun Gümüş),Beplush810 (Cenk Batuhan Cıbır)
Typhoon (Tayfun Gümüş) (Tayfun Gümüş),madlifeonur (Onur Yıldırım)
Typhoon (Tayfun Gümüş) (Tayfun Gümüş),Copy Catt (Olgun Peker)
Typhoon (Tayfun Gümüş) (Tayfun Gümüş),Naty (Çağdaş Mavzer)
Anduril (Eren Varlık),Saw (Salih Çağrı Okşak)
Anduril (Eren Varlık),helo (Helin Erol)
Anduril (Eren Varlık),Awaremei (Eren Ateşalp)
Anduril (Eren Varlık),Dellal (Eren Tanrıkulu)
Anduril (Eren Varlık),Copy Catt (Olgun Peker)
Anduril (Eren Varlık),Naty (Çağdaş Mavzer)
Pulse (Ali Aybirdi) (Ali Aybirdi),24 (Seyfi Onat Aytemiz)
Pulse (Ali Aybirdi) (Ali Aybirdi),Beplush810 (Cenk Batuhan Cıbır)
Pulse (Ali Aybirdi) (Ali Aybirdi),madlifeonur (Onur Yıldırım)
Pulse (Ali Aybirdi) (Ali Aybirdi),Copy Catt (Olgun Peker)
Pulse (Ali Aybirdi) (Ali Aybirdi),Naty (Çağdaş Mavzer)
Saw (Salih Çağrı Okşak),helo (Helin Erol)
Saw (Salih Çağrı Okşak),Awaremei (Eren Ateşalp)
Saw (Salih Çağrı Okşak),Dellal (Eren Tanrıkulu)
Saw (Salih Çağrı Okşak),Copy Catt (Olgun Peker)
Saw (Salih Çağrı Okşak),Naty (Çağdaş Mavzer)
24 (Seyfi Onat Aytemiz),Beplush810 (Cenk Batuhan Cıbır)
24 (Seyfi Onat Aytemiz),madlifeonur (Onur Yıldırım)
24 (Seyfi Onat Aytemiz),Copy Catt (Olgun Peker)
24 (Seyfi Onat Aytemiz),Naty (Çağdaş Mavzer)
helo (Helin Erol),Copy Catt (Olgun Peker)
helo (Helin Erol),Naty (Çağdaş Mavzer)
Awaremei (Eren Ateşalp),Dellal (Eren Tanrıkulu)
Awaremei (Eren Ateşalp),Copy Catt (Olgun Peker)
Awaremei (Eren Ateşalp),Naty (Çağdaş Mavzer)
Beplush810 (Cenk Batuhan Cıbır),Copy Catt (Olgun Peker)
Beplush810 (Cenk Batuhan Cıbır),Naty (Çağdaş Mavzer)
madlifeonur (Onur Yıldırım),Copy Catt (Olgun Peker)
madlifeonur (Onur Yıldırım),Naty (Çağdaş Mavzer)
Dellal (Eren Tanrıkulu),Copy Catt (Olgun Peker)
Dellal (Eren Tanrıkulu),Naty (Çağdaş Mavzer)
Copy Catt (Olgun Peker),Naty (Çağdaş Mavzer)
Skewer (Kamil İbrahim Alturan),Kituruken (Umut Ceylan)
Skewer (Kamil İbrahim Alturan),Rhemio (Burak Kamışoğlu)
Skewer (Kamil İbrahim Alturan),Coldraa (Samet Safran)
Skewer (Kamil İbrahim Alturan),Fastlegged (Emre Fraser)
Skewer (Kamil İbrahim Alturan),Pades (Serdar Padeş)
Skewer (Kamil İbrahim Alturan),Tacocat (Can Gormezano)
Tucake (İrfan Berk Tükek),KaKAO (Lee Byung-kwon (이병권))
Tucake (İrfan Berk Tükek),SnowFlower (No Hoi-jong (노회종))
Kituruken (Umut Ceylan),Rhemio (Burak Kamışoğlu)
Kituruken (Umut Ceylan),Coldraa (Samet Safran)
Kituruken (Umut Ceylan),Fastlegged (Emre Fraser)
Kituruken (Umut Ceylan),Pades (Serdar Padeş)
Kituruken (Umut Ceylan),Tacocat (Can Gormezano)
KaKAO (Lee Byung-kwon (이병권)),BOLULU (Onur Can Demirol)
KaKAO (Lee Byung-kwon (이병권)),Zeitnot (Berkay Aşıkuzun)
KaKAO (Lee Byung-kwon (이병권)),SnowFlower (No Hoi-jong (노회종))
KaKAO (Lee Byung-kwon (이병권)),Pades (Serdar Padeş)
KaKAO (Lee Byung-kwon (이병권)),GBM (Lee Chang-seok (이창석))
Rhemio (Burak Kamışoğlu),Coldraa (Samet Safran)
Rhemio (Burak Kamışoğlu),Fastlegged (Emre Fraser)
Rhemio (Burak Kamışoğlu),Pades (Serdar Padeş)
Rhemio (Burak Kamışoğlu),Tacocat (Can Gormezano)
BOLULU (Onur Can Demirol),SnowFlower (No Hoi-jong (노회종))
BOLULU (Onur Can Demirol),GBM (Lee Chang-seok (이창석))
Coldraa (Samet Safran),Fastlegged (Emre Fraser)
Coldraa (Samet Safran),Pades (Serdar Padeş)
Coldraa (Samet Safran),Tacocat (Can Gormezano)
Fastlegged (Emre Fraser),Tacocat (Can Gormezano)
SnowFlower (No Hoi-jong (노회종)),Pades (Serdar Padeş)
Pades (Serdar Padeş),Tacocat (Can Gormezano)
Pades (Serdar Padeş),GBM (Lee Chang-seok (이창석))
Madly (Ferhat Can Atma),Chosenn (Yunus Baş)
Madly (Ferhat Can Atma),Kituruken (Umut Ceylan)
Madly (Ferhat Can Atma),Bendix (Nicolai Bendix)
Madly (Ferhat Can Atma),unmanagable (Mehmet Furkan Ozer)
Madly (Ferhat Can Atma),WaenA (Berşan Aydın)
Direnc (Direnç Özcan),CrawL (Serhat Kaan Hitay)
Direnc (Direnç Özcan),Bendix (Nicolai Bendix)
Direnc (Direnç Özcan),Rhioni (Yücel Morgil)
Direnc (Direnç Özcan),Dailen (Adnan Teker)
Direnc (Direnç Özcan),Shluffy (Ibrahim Shmaisani)
Direnc (Direnç Özcan),Lurid (Melih Vatansever)
Asteroid (Yunus Emre Özdemir),Urban (Marcus Urban Christensen)
Asteroid (Yunus Emre Özdemir),Stalker (Enes Selim Günsayar)
Asteroid (Yunus Emre Özdemir),Bendix (Nicolai Bendix)
Asteroid (Yunus Emre Özdemir),Rhioni (Yücel Morgil)
Asteroid (Yunus Emre Özdemir),24 (Seyfi Onat Aytemiz)
Asteroid (Yunus Emre Özdemir),Beplush810 (Cenk Batuhan Cıbır)
Asteroid (Yunus Emre Özdemir),Shluffy (Ibrahim Shmaisani)
Asteroid (Yunus Emre Özdemir),Lurid (Melih Vatansever)
Chosenn (Yunus Baş),Bendix (Nicolai Bendix)
Chosenn (Yunus Baş),unmanagable (Mehmet Furkan Ozer)
Chosenn (Yunus Baş),Black (Murat Ulukan Ayaz) (Murat Ulukan Ayaz)
Chosenn (Yunus Baş),Rhioni (Yücel Morgil)
Chosenn (Yunus Baş),Sparz (Ozan Samican Özbay)
Chosenn (Yunus Baş),Shluffy (Ibrahim Shmaisani)
Chosenn (Yunus Baş),Lurid (Melih Vatansever)
Kituruken (Umut Ceylan),Bendix (Nicolai Bendix)
Kituruken (Umut Ceylan),Rhioni (Yücel Morgil)
Kituruken (Umut Ceylan),Sparz (Ozan Samican Özbay)
Kituruken (Umut Ceylan),Shluffy (Ibrahim Shmaisani)
Kituruken (Umut Ceylan),Lurid (Melih Vatansever)
CrawL (Serhat Kaan Hitay),Bendix (Nicolai Bendix)
CrawL (Serhat Kaan Hitay),Rhioni (Yücel Morgil)
CrawL (Serhat Kaan Hitay),Dailen (Adnan Teker)
CrawL (Serhat Kaan Hitay),Shluffy (Ibrahim Shmaisani)
CrawL (Serhat Kaan Hitay),Lurid (Melih Vatansever)
Urban (Marcus Urban Christensen),Bendix (Nicolai Bendix)
Urban (Marcus Urban Christensen),Rhioni (Yücel Morgil)
Urban (Marcus Urban Christensen),24 (Seyfi Onat Aytemiz)
Urban (Marcus Urban Christensen),Beplush810 (Cenk Batuhan Cıbır)
Urban (Marcus Urban Christensen),Shluffy (Ibrahim Shmaisani)
Urban (Marcus Urban Christensen),Lurid (Melih Vatansever)
Stalker (Enes Selim Günsayar),Bendix (Nicolai Bendix)
Stalker (Enes Selim Günsayar),24 (Seyfi Onat Aytemiz)
Stalker (Enes Selim Günsayar),Beplush810 (Cenk Batuhan Cıbır)
Stalker (Enes Selim Günsayar),Shluffy (Ibrahim Shmaisani)
Stalker (Enes Selim Günsayar),Lurid (Melih Vatansever)
Bendix (Nicolai Bendix),Black (Murat Ulukan Ayaz) (Murat Ulukan Ayaz)
Bendix (Nicolai Bendix),Rhioni (Yücel Morgil)
Bendix (Nicolai Bendix),24 (Seyfi Onat Aytemiz)
Bendix (Nicolai Bendix),Sparz (Ozan Samican Özbay)
Bendix (Nicolai Bendix),Dailen (Adnan Teker)
Bendix (Nicolai Bendix),Beplush810 (Cenk Batuhan Cıbır)
Bendix (Nicolai Bendix),Shluffy (Ibrahim Shmaisani)
Bendix (Nicolai Bendix),Lurid (Melih Vatansever)
unmanagable (Mehmet Furkan Ozer),Rhioni (Yücel Morgil)
unmanagable (Mehmet Furkan Ozer),Sparz (Ozan Samican Özbay)
unmanagable (Mehmet Furkan Ozer),Shluffy (Ibrahim Shmaisani)
unmanagable (Mehmet Furkan Ozer),Lurid (Melih Vatansever)
WaenA (Berşan Aydın),Rhioni (Yücel Morgil)
WaenA (Berşan Aydın),Sparz (Ozan Samican Özbay)
WaenA (Berşan Aydın),Shluffy (Ibrahim Shmaisani)
WaenA (Berşan Aydın),Lurid (Melih Vatansever)
Rhioni (Yücel Morgil),Sparz (Ozan Samican Özbay)
Rhioni (Yücel Morgil),Dailen (Adnan Teker)
Rhioni (Yücel Morgil),Beplush810 (Cenk Batuhan Cıbır)
24 (Seyfi Onat Aytemiz),Shluffy (Ibrahim Shmaisani)
24 (Seyfi Onat Aytemiz),Lurid (Melih Vatansever)
Dailen (Adnan Teker),Shluffy (Ibrahim Shmaisani)
Dailen (Adnan Teker),Lurid (Melih Vatansever)
Beplush810 (Cenk Batuhan Cıbır),Shluffy (Ibrahim Shmaisani)
Beplush810 (Cenk Batuhan Cıbır),Lurid (Melih Vatansever)
Lenom (Yiğit Kantar),Elramir (Taha Yurdagüven)
Lenom (Yiğit Kantar),Joker (Onurcan Başkurt) (Onurcan Başkurt)
Lenom (Yiğit Kantar),Neramin (Hasan Samarsın)
Lenom (Yiğit Kantar),Sparz (Ozan Samican Özbay)
Lenom (Yiğit Kantar),Arkhe (Emre Akpınarlı)
Lenom (Yiğit Kantar),Coach IRL (Adnan Şengül)
Lenom (Yiğit Kantar),H2O (Hizir Hakan Öztürk)
Oncan (Onurcan Atak),Elramir (Taha Yurdagüven)
Oncan (Onurcan Atak),Joker (Onurcan Başkurt) (Onurcan Başkurt)
Oncan (Onurcan Atak),Neramin (Hasan Samarsın)
Oncan (Onurcan Atak),Sparz (Ozan Samican Özbay)
Oncan (Onurcan Atak),Arkhe (Emre Akpınarlı)
Oncan (Onurcan Atak),Coach IRL (Adnan Şengül)
Oncan (Onurcan Atak),H2O (Hizir Hakan Öztürk)
Elramir (Taha Yurdagüven),Neramin (Hasan Samarsın)
Elramir (Taha Yurdagüven),Arkhe (Emre Akpınarlı)
Elramir (Taha Yurdagüven),Coach IRL (Adnan Şengül)
Elramir (Taha Yurdagüven),H2O (Hizir Hakan Öztürk)
Joker (Onurcan Başkurt) (Onurcan Başkurt),Neramin (Hasan Samarsın)
Joker (Onurcan Başkurt) (Onurcan Başkurt),Sparz (Ozan Samican Özbay)
Joker (Onurcan Başkurt) (Onurcan Başkurt),Arkhe (Emre Akpınarlı)
Joker (Onurcan Başkurt) (Onurcan Başkurt),Coach IRL (Adnan Şengül)
Joker (Onurcan Başkurt) (Onurcan Başkurt),H2O (Hizir Hakan Öztürk)
Neramin (Hasan Samarsın),Sparz (Ozan Samican Özbay)
Neramin (Hasan Samarsın),Arkhe (Emre Akpınarlı)
Neramin (Hasan Samarsın),Coach IRL (Adnan Şengül)
Neramin (Hasan Samarsın),H2O (Hizir Hakan Öztürk)
Sparz (Ozan Samican Özbay),Arkhe (Emre Akpınarlı)
Sparz (Ozan Samican Özbay),Coach IRL (Adnan Şengül)
Sparz (Ozan Samican Özbay),H2O (Hizir Hakan Öztürk)
Arkhe (Emre Akpınarlı),Coach IRL (Adnan Şengül)
Arkhe (Emre Akpınarlı),H2O (Hizir Hakan Öztürk)
Coach IRL (Adnan Şengül),H2O (Hizir Hakan Öztürk)
Oncan (Onurcan Atak),BroCColi (Kim Yoon-jae (김윤재))
Oncan (Onurcan Atak),Pilot (Na Woo-hyung) (Na Woo-hyung (나우형))
Oncan (Onurcan Atak),Andariel (Mert Kılıç)
Oncan (Onurcan Atak),Ili (Jack Langford)
Skewer (Kamil İbrahim Alturan),BroCColi (Kim Yoon-jae (김윤재))
Skewer (Kamil İbrahim Alturan),umuut (Umut Atlı)
Skewer (Kamil İbrahim Alturan),Pilot (Na Woo-hyung) (Na Woo-hyung (나우형))
Skewer (Kamil İbrahim Alturan),Andariel (Mert Kılıç)
Skewer (Kamil İbrahim Alturan),Brolia (Murat Mert İlgün)
Skewer (Kamil İbrahim Alturan),Ili (Jack Langford)
Skewer (Kamil İbrahim Alturan),Naty (Çağdaş Mavzer)
BroCColi (Kim Yoon-jae (김윤재)),umuut (Umut Atlı)
BroCColi (Kim Yoon-jae (김윤재)),Pilot (Na Woo-hyung) (Na Woo-hyung (나우형))
