From,To
SwordArt (Hu Shuo-Chieh (胡碩傑)),WarHorse (Chen Ju-Chih (陳如治))
PvPStejos (Alexander Glazkov),Diamondprox (Danil Reshetnikov)
PvPStejos (Alexander Glazkov),Kira (Mykhailo Harmash)
PvPStejos (Alexander Glazkov),Lodik (Stanislav Kornelyuk)
PvPStejos (Alexander Glazkov),Edward (Edward Abgaryan)
PvPStejos (Alexander Glazkov),ATRemains (Igors Radkevič)
Diamondprox (Danil Reshetnikov),Kira (Mykhailo Harmash)
Diamondprox (Danil Reshetnikov),Lodik (Stanislav Kornelyuk)
Diamondprox (Danil Reshetnikov),Edward (Edward Abgaryan)
Diamondprox (Danil Reshetnikov),ATRemains (Igors Radkevič)
Kira (Mykhailo Harmash),Lodik (Stanislav Kornelyuk)
Kira (Mykhailo Harmash),Edward (Edward Abgaryan)
Kira (Mykhailo Harmash),ATRemains (Igors Radkevič)
Lodik (Stanislav Kornelyuk),Edward (Edward Abgaryan)
Lodik (Stanislav Kornelyuk),ATRemains (Igors Radkevič)
Edward (Edward Abgaryan),ATRemains (Igors Radkevič)
Zantins (Luccas Zanqueta),Ranger (Filipe Brombilla)
Zantins (Luccas Zanqueta),dyNquedo (Matheus Rossini)
Zantins (Luccas Zanqueta),Titan (Alexandre Lima)
Zantins (Luccas Zanqueta),Riyev (Marcelo Carrara)
Zantins (Luccas Zanqueta),Nuddle (Jean-François Caron)
Ranger (Filipe Brombilla),dyNquedo (Matheus Rossini)
Ranger (Filipe Brombilla),Titan (Alexandre Lima)
Ranger (Filipe Brombilla),Riyev (Marcelo Carrara)
Ranger (Filipe Brombilla),Nuddle (Jean-François Caron)
dyNquedo (Matheus Rossini),Titan (Alexandre Lima)
dyNquedo (Matheus Rossini),Riyev (Marcelo Carrara)
dyNquedo (Matheus Rossini),Nuddle (Jean-François Caron)
Titan (Alexandre Lima),Riyev (Marcelo Carrara)
Titan (Alexandre Lima),Nuddle (Jean-François Caron)
Riyev (Marcelo Carrara),Nuddle (Jean-François Caron)
Nate (Damian Rea),Tierwulf (Sebastián Mateluna)
Nate (Damian Rea),Plugo (Joaquín Pérez)
Nate (Damian Rea),Fix (Nicolás Sayago)
Nate (Damian Rea),Slow (Eduardo Garcés)
Nate (Damian Rea),Pierre (Misael Di Ciancia)
Tierwulf (Sebastián Mateluna),Plugo (Joaquín Pérez)
Tierwulf (Sebastián Mateluna),Fix (Nicolás Sayago)
Tierwulf (Sebastián Mateluna),Slow (Eduardo Garcés)
Tierwulf (Sebastián Mateluna),Pierre (Misael Di Ciancia)
Plugo (Joaquín Pérez),Fix (Nicolás Sayago)
Plugo (Joaquín Pérez),Slow (Eduardo Garcés)
Plugo (Joaquín Pérez),Pierre (Misael Di Ciancia)
Fix (Nicolás Sayago),Slow (Eduardo Garcés)
Fix (Nicolás Sayago),Pierre (Misael Di Ciancia)
Slow (Eduardo Garcés),Pierre (Misael Di Ciancia)
Paz (Shirou Sasaki (佐々木 志郎)),Once (Jang Se-yeong (장세영))
Paz (Shirou Sasaki (佐々木 志郎)),Ramune (Osamu Ozawa (小澤 統))
Paz (Shirou Sasaki (佐々木 志郎)),YutoriMoyashi (Yuta Noguchi (野口 悠太))
Paz (Shirou Sasaki (佐々木 志郎)),Gaeng (Yang Gwang-woo (양광우))
Paz (Shirou Sasaki (佐々木 志郎)),34 (Kim Dong-hun (김동훈))
Once (Jang Se-yeong (장세영)),Ramune (Osamu Ozawa (小澤 統))
Once (Jang Se-yeong (장세영)),YutoriMoyashi (Yuta Noguchi (野口 悠太))
Once (Jang Se-yeong (장세영)),Gaeng (Yang Gwang-woo (양광우))
Once (Jang Se-yeong (장세영)),34 (Kim Dong-hun (김동훈))
Ramune (Osamu Ozawa (小澤 統)),Gaeng (Yang Gwang-woo (양광우))
YutoriMoyashi (Yuta Noguchi (野口 悠太)),Gaeng (Yang Gwang-woo (양광우))
Gaeng (Yang Gwang-woo (양광우)),34 (Kim Dong-hun (김동훈))
fabFabulous (Asım Cihat Karakaya),GBM (Lee Chang-seok (이창석))
fabFabulous (Asım Cihat Karakaya),SnowFlower (No Hoi-jong (노회종))
fabFabulous (Asım Cihat Karakaya),Irean (Heo Yeong-cheol (허영철))
Stomaged (İlyas Furkan Güngör),GBM (Lee Chang-seok (이창석))
Stomaged (İlyas Furkan Güngör),SnowFlower (No Hoi-jong (노회종))
Stomaged (İlyas Furkan Güngör),Irean (Heo Yeong-cheol (허영철))
GBM (Lee Chang-seok (이창석)),Zeitnot (Berkay Aşıkuzun)
GBM (Lee Chang-seok (이창석)),SnowFlower (No Hoi-jong (노회종))
GBM (Lee Chang-seok (이창석)),Irean (Heo Yeong-cheol (허영철))
Zeitnot (Berkay Aşıkuzun),SnowFlower (No Hoi-jong (노회종))
Zeitnot (Berkay Aşıkuzun),Irean (Heo Yeong-cheol (허영철))
SnowFlower (No Hoi-jong (노회종)),Irean (Heo Yeong-cheol (허영철))
Bwipo (Gabriël Rau),Broxah (Mads-Brock Pedersen)
Bwipo (Gabriël Rau),Caps (Rasmus Winther)
Bwipo (Gabriël Rau),Rekkles (Martin Larsson)
Bwipo (Gabriël Rau),Hylissang (Zdravets Galabov)
Bwipo (Gabriël Rau),Dylan Falco (Dylan Falco)
sOAZ (Paul Boyer),Broxah (Mads-Brock Pedersen)
sOAZ (Paul Boyer),Caps (Rasmus Winther)
sOAZ (Paul Boyer),Rekkles (Martin Larsson)
sOAZ (Paul Boyer),Hylissang (Zdravets Galabov)
sOAZ (Paul Boyer),Dylan Falco (Dylan Falco)
Broxah (Mads-Brock Pedersen),Caps (Rasmus Winther)
Broxah (Mads-Brock Pedersen),Rekkles (Martin Larsson)
Broxah (Mads-Brock Pedersen),Hylissang (Zdravets Galabov)
Broxah (Mads-Brock Pedersen),Dylan Falco (Dylan Falco)
Caps (Rasmus Winther),Rekkles (Martin Larsson)
Caps (Rasmus Winther),Hylissang (Zdravets Galabov)
Caps (Rasmus Winther),Dylan Falco (Dylan Falco)
Rekkles (Martin Larsson),Hylissang (Zdravets Galabov)
Rekkles (Martin Larsson),Dylan Falco (Dylan Falco)
Hylissang (Zdravets Galabov),Dylan Falco (Dylan Falco)
Khan (Kim Dong-ha (김동하)),Peanut (Han Wang-ho (한왕호))
Khan (Kim Dong-ha (김동하)),Cuzz (Moon Woo-chan (문우찬))
Khan (Kim Dong-ha (김동하)),Bdd (Gwak Bo-seong (곽보성))
Khan (Kim Dong-ha (김동하)),PraY (Kim Jong-in (김종인))
Khan (Kim Dong-ha (김동하)),GorillA (Kang Beom-hyun (강범현))
Khan (Kim Dong-ha (김동하)),ActScene (Yeon Hyeong-mo (연형모))
Peanut (Han Wang-ho (한왕호)),Bdd (Gwak Bo-seong (곽보성))
Peanut (Han Wang-ho (한왕호)),PraY (Kim Jong-in (김종인))
Peanut (Han Wang-ho (한왕호)),GorillA (Kang Beom-hyun (강범현))
Peanut (Han Wang-ho (한왕호)),ActScene (Yeon Hyeong-mo (연형모))
Cuzz (Moon Woo-chan (문우찬)),Bdd (Gwak Bo-seong (곽보성))
Cuzz (Moon Woo-chan (문우찬)),PraY (Kim Jong-in (김종인))
Cuzz (Moon Woo-chan (문우찬)),GorillA (Kang Beom-hyun (강범현))
Cuzz (Moon Woo-chan (문우찬)),ActScene (Yeon Hyeong-mo (연형모))
Bdd (Gwak Bo-seong (곽보성)),PraY (Kim Jong-in (김종인))
Bdd (Gwak Bo-seong (곽보성)),GorillA (Kang Beom-hyun (강범현))
Bdd (Gwak Bo-seong (곽보성)),ActScene (Yeon Hyeong-mo (연형모))
PraY (Kim Jong-in (김종인)),GorillA (Kang Beom-hyun (강범현))
PraY (Kim Jong-in (김종인)),ActScene (Yeon Hyeong-mo (연형모))
GorillA (Kang Beom-hyun (강범현)),ActScene (Yeon Hyeong-mo (연형모))
Letme (Yan Jun-Ze (严君泽)),mlxg (Liu Shi-Yu (刘世宇))
Letme (Yan Jun-Ze (严君泽)),Karsa (Hung Hau-Hsuan (洪浩軒))
Letme (Yan Jun-Ze (严君泽)),xiaohu (Li Yuan-Hao (李元浩))
Letme (Yan Jun-Ze (严君泽)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Letme (Yan Jun-Ze (严君泽)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Letme (Yan Jun-Ze (严君泽)),Heart (Lee Gwan-hyung (이관형))
mlxg (Liu Shi-Yu (刘世宇)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
mlxg (Liu Shi-Yu (刘世宇)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
mlxg (Liu Shi-Yu (刘世宇)),Heart (Lee Gwan-hyung (이관형))
Karsa (Hung Hau-Hsuan (洪浩軒)),xiaohu (Li Yuan-Hao (李元浩))
Karsa (Hung Hau-Hsuan (洪浩軒)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Karsa (Hung Hau-Hsuan (洪浩軒)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Karsa (Hung Hau-Hsuan (洪浩軒)),Heart (Lee Gwan-hyung (이관형))
xiaohu (Li Yuan-Hao (李元浩)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
xiaohu (Li Yuan-Hao (李元浩)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
xiaohu (Li Yuan-Hao (李元浩)),Heart (Lee Gwan-hyung (이관형))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Heart (Lee Gwan-hyung (이관형))
Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明)),Heart (Lee Gwan-hyung (이관형))
Impact (Jeong Eon-young (정언영)),Xmithie (Jake Puchero)
Impact (Jeong Eon-young (정언영)),Pobelter (Eugene Park)
Impact (Jeong Eon-young (정언영)),Doublelift (Yiliang Peng)
Impact (Jeong Eon-young (정언영)),Olleh (Kim Joo-sung (김주성))
Impact (Jeong Eon-young (정언영)),Joey (Joseph Haslemann)
Impact (Jeong Eon-young (정언영)),Cain (Jang Nu-ri (장누리))
Xmithie (Jake Puchero),Pobelter (Eugene Park)
Xmithie (Jake Puchero),Doublelift (Yiliang Peng)
Xmithie (Jake Puchero),Olleh (Kim Joo-sung (김주성))
Xmithie (Jake Puchero),Joey (Joseph Haslemann)
Xmithie (Jake Puchero),Cain (Jang Nu-ri (장누리))
Pobelter (Eugene Park),Doublelift (Yiliang Peng)
Pobelter (Eugene Park),Olleh (Kim Joo-sung (김주성))
Pobelter (Eugene Park),Joey (Joseph Haslemann)
Pobelter (Eugene Park),Cain (Jang Nu-ri (장누리))
Doublelift (Yiliang Peng),Olleh (Kim Joo-sung (김주성))
Doublelift (Yiliang Peng),Joey (Joseph Haslemann)
Doublelift (Yiliang Peng),Cain (Jang Nu-ri (장누리))
Olleh (Kim Joo-sung (김주성)),Cain (Jang Nu-ri (장누리))
Joey (Joseph Haslemann),Cain (Jang Nu-ri (장누리))
Ruin (Kim Hyeong-min (김형민)),Kirei (Thomas Yuen)
Ruin (Kim Hyeong-min (김형민)),Bolulu (Onur Can Demirol)
Ruin (Kim Hyeong-min (김형민)),Hades (Volkan Dinçer) (Volkan Dinçer)
Ruin (Kim Hyeong-min (김형민)),Japone (Bahadır Çolak)
Ruin (Kim Hyeong-min (김형민)),Only35 (Mehmet Emin Aydın)
Ruin (Kim Hyeong-min (김형민)),Turkinator (Aykut Başkal)
Kirei (Thomas Yuen),Bolulu (Onur Can Demirol)
Kirei (Thomas Yuen),Hades (Volkan Dinçer) (Volkan Dinçer)
Kirei (Thomas Yuen),Japone (Bahadır Çolak)
Kirei (Thomas Yuen),Only35 (Mehmet Emin Aydın)
Kirei (Thomas Yuen),Turkinator (Aykut Başkal)
Bolulu (Onur Can Demirol),Hades (Volkan Dinçer) (Volkan Dinçer)
Bolulu (Onur Can Demirol),Japone (Bahadır Çolak)
Bolulu (Onur Can Demirol),Only35 (Mehmet Emin Aydın)
Bolulu (Onur Can Demirol),Turkinator (Aykut Başkal)
Hades (Volkan Dinçer) (Volkan Dinçer),Japone (Bahadır Çolak)
Hades (Volkan Dinçer) (Volkan Dinçer),Only35 (Mehmet Emin Aydın)
Hades (Volkan Dinçer) (Volkan Dinçer),Turkinator (Aykut Başkal)
Japone (Bahadır Çolak),Turkinator (Aykut Başkal)
Only35 (Mehmet Emin Aydın),Turkinator (Aykut Başkal)
Mimic (Min Ju-seong) (Min Ju-seong (민주성)),BalKhan (Choi Hyun-jin (최현진))
Mimic (Min Ju-seong) (Min Ju-seong (민주성)),ry0ma (Tommy Le)
Mimic (Min Ju-seong) (Min Ju-seong (민주성)),FBI (Victor Huang)
Mimic (Min Ju-seong) (Min Ju-seong (민주성)),Rogue (Jake Sharwood) (Jake Sharwood)
Mimic (Min Ju-seong) (Min Ju-seong (민주성)),Westonway (Scott Farmer)
BalKhan (Choi Hyun-jin (최현진)),ry0ma (Tommy Le)
BalKhan (Choi Hyun-jin (최현진)),FBI (Victor Huang)
BalKhan (Choi Hyun-jin (최현진)),Rogue (Jake Sharwood) (Jake Sharwood)
BalKhan (Choi Hyun-jin (최현진)),Westonway (Scott Farmer)
ry0ma (Tommy Le),FBI (Victor Huang)
ry0ma (Tommy Le),Rogue (Jake Sharwood) (Jake Sharwood)
ry0ma (Tommy Le),Westonway (Scott Farmer)
FBI (Victor Huang),Rogue (Jake Sharwood) (Jake Sharwood)
FBI (Victor Huang),Westonway (Scott Farmer)
Rogue (Jake Sharwood) (Jake Sharwood),Westonway (Scott Farmer)
Evi (Shunsuke Murase (村瀬 俊介)),Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영))
Evi (Shunsuke Murase (村瀬 俊介)),Ceros (Kyohei Yoshida (吉田 恭平))
Evi (Shunsuke Murase (村瀬 俊介)),Yutapon (Yuta Sugiura (杉浦 悠太))
Evi (Shunsuke Murase (村瀬 俊介)),Gaeng (Yang Gwang-woo (양광우))
Evi (Shunsuke Murase (村瀬 俊介)),Kazu (Kazuta Suzuki (鈴木 和太))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Ceros (Kyohei Yoshida (吉田 恭平))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Yutapon (Yuta Sugiura (杉浦 悠太))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Gaeng (Yang Gwang-woo (양광우))
Steal (Mun Geon-yeong) (Moon Geon-yeong (문건영)),Kazu (Kazuta Suzuki (鈴木 和太))
Ceros (Kyohei Yoshida (吉田 恭平)),Yutapon (Yuta Sugiura (杉浦 悠太))
Ceros (Kyohei Yoshida (吉田 恭平)),Gaeng (Yang Gwang-woo (양광우))
Ceros (Kyohei Yoshida (吉田 恭平)),Kazu (Kazuta Suzuki (鈴木 和太))
Yutapon (Yuta Sugiura (杉浦 悠太)),Gaeng (Yang Gwang-woo (양광우))
Yutapon (Yuta Sugiura (杉浦 悠太)),Kazu (Kazuta Suzuki (鈴木 和太))
Gaeng (Yang Gwang-woo (양광우)),Kazu (Kazuta Suzuki (鈴木 和太))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Bugi (Lee Seong-yeop (이성엽))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Rather (Shin Hyeong-seop (신형섭))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),ShiauC (Liu Chia-Hao (劉家豪))
Hanabi (Su Chia-Hsiang) (Su Chia-Hsiang (蘇嘉祥)),Sweet (Chun Jung-hee) (Chun Jung-hee (천정희))
Bugi (Lee Seong-yeop (이성엽)),Rather (Shin Hyeong-seop (신형섭))
Bugi (Lee Seong-yeop (이성엽)),Betty (Lu Yu-Hung (盧禹宏))
Bugi (Lee Seong-yeop (이성엽)),ShiauC (Liu Chia-Hao (劉家豪))
Bugi (Lee Seong-yeop (이성엽)),Sweet (Chun Jung-hee) (Chun Jung-hee (천정희))
Rather (Shin Hyeong-seop (신형섭)),Betty (Lu Yu-Hung (盧禹宏))
Rather (Shin Hyeong-seop (신형섭)),ShiauC (Liu Chia-Hao (劉家豪))
Rather (Shin Hyeong-seop (신형섭)),Sweet (Chun Jung-hee) (Chun Jung-hee (천정희))
Betty (Lu Yu-Hung (盧禹宏)),ShiauC (Liu Chia-Hao (劉家豪))
Betty (Lu Yu-Hung (盧禹宏)),Sweet (Chun Jung-hee) (Chun Jung-hee (천정희))
ShiauC (Liu Chia-Hao (劉家豪)),Sweet (Chun Jung-hee) (Chun Jung-hee (천정희))
Tay (Rodrigo Panisa),Shini (Diogo Rogê)
Tay (Rodrigo Panisa),Envy (Bruno Farias) (Bruno Farias)
Tay (Rodrigo Panisa),Mills (Guilherme Conti)
Tay (Rodrigo Panisa),RedBert (Ygor Freitas)
Tay (Rodrigo Panisa),Maestro (Lucas Pierre) (Lucas Pierre)
Shini (Diogo Rogê),Envy (Bruno Farias) (Bruno Farias)
Shini (Diogo Rogê),Mills (Guilherme Conti)
Shini (Diogo Rogê),RedBert (Ygor Freitas)
Shini (Diogo Rogê),Maestro (Lucas Pierre) (Lucas Pierre)
Envy (Bruno Farias) (Bruno Farias),Mills (Guilherme Conti)
Envy (Bruno Farias) (Bruno Farias),RedBert (Ygor Freitas)
Envy (Bruno Farias) (Bruno Farias),Maestro (Lucas Pierre) (Lucas Pierre)
Mills (Guilherme Conti),RedBert (Ygor Freitas)
Mills (Guilherme Conti),Maestro (Lucas Pierre) (Lucas Pierre)
RedBert (Ygor Freitas),Maestro (Lucas Pierre) (Lucas Pierre)
Buggax (Mateo Aroztegui),Oddie (Sebastián Niño)
Buggax (Mateo Aroztegui),Seiya (Édgar Bracamontes)
Buggax (Mateo Aroztegui),Warangelus (Fabián Llanos)
Buggax (Mateo Aroztegui),Slow (Eduardo Garcés)
Buggax (Mateo Aroztegui),Pierre (Misael Di Ciancia)
Oddie (Sebastián Niño),Warangelus (Fabián Llanos)
Oddie (Sebastián Niño),Slow (Eduardo Garcés)
Oddie (Sebastián Niño),Pierre (Misael Di Ciancia)
Seiya (Édgar Bracamontes),Warangelus (Fabián Llanos)
Seiya (Édgar Bracamontes),Slow (Eduardo Garcés)
Seiya (Édgar Bracamontes),Pierre (Misael Di Ciancia)
Warangelus (Fabián Llanos),Slow (Eduardo Garcés)
Warangelus (Fabián Llanos),Pierre (Misael Di Ciancia)
Rockky (Atit Phaomuang),Jjun (Kwon Jun-seok (권준석))
Rockky (Atit Phaomuang),PoP (Ha Min-wook (하민욱))
Rockky (Atit Phaomuang),Bigfafa (Seo Min-seok (서민석))
Jjun (Kwon Jun-seok (권준석)),G4 (Nuttapong Menkasikan)
Jjun (Kwon Jun-seok (권준석)),Lloyd (Juckkirsts Kongubon)
Jjun (Kwon Jun-seok (권준석)),PoP (Ha Min-wook (하민욱))
Jjun (Kwon Jun-seok (권준석)),Bigfafa (Seo Min-seok (서민석))
G4 (Nuttapong Menkasikan),PoP (Ha Min-wook (하민욱))
G4 (Nuttapong Menkasikan),Bigfafa (Seo Min-seok (서민석))
Lloyd (Juckkirsts Kongubon),PoP (Ha Min-wook (하민욱))
Lloyd (Juckkirsts Kongubon),Bigfafa (Seo Min-seok (서민석))
PoP (Ha Min-wook (하민욱)),Bigfafa (Seo Min-seok (서민석))
Zeros (Phạm Minh Lộc),Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật)
Zeros (Phạm Minh Lộc),Naul (Võ Thành Luân)
Zeros (Phạm Minh Lộc),BigKoro (Đặng Ngọc Tài)
Zeros (Phạm Minh Lộc),Palette (Nguyễn Hải Trung)
Zeros (Phạm Minh Lộc),Ren (Nguyễn Văn Trọng)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Naul (Võ Thành Luân)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),BigKoro (Đặng Ngọc Tài)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Palette (Nguyễn Hải Trung)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Ren (Nguyễn Văn Trọng)
Naul (Võ Thành Luân),BigKoro (Đặng Ngọc Tài)
Naul (Võ Thành Luân),Palette (Nguyễn Hải Trung)
Naul (Võ Thành Luân),Ren (Nguyễn Văn Trọng)
BigKoro (Đặng Ngọc Tài),Palette (Nguyễn Hải Trung)
BigKoro (Đặng Ngọc Tài),Ren (Nguyễn Văn Trọng)
Palette (Nguyễn Hải Trung),Ren (Nguyễn Văn Trọng)
Impact (Jeong Eon-young (정언영)),Jensen (Nicolaj Jensen)
Impact (Jeong Eon-young (정언영)),CoreJJ (Jo Yong-in (조용인))
Xmithie (Jake Puchero),Jensen (Nicolaj Jensen)
Xmithie (Jake Puchero),CoreJJ (Jo Yong-in (조용인))
Jensen (Nicolaj Jensen),Doublelift (Yiliang Peng)
Jensen (Nicolaj Jensen),CoreJJ (Jo Yong-in (조용인))
Jensen (Nicolaj Jensen),Cain (Jang Nu-ri (장누리))
Doublelift (Yiliang Peng),CoreJJ (Jo Yong-in (조용인))
CoreJJ (Jo Yong-in (조용인)),Cain (Jang Nu-ri (장누리))
BOSS (Vladislav Fomin) (Vladislav Fomin),AHaHaCiK (Kirill Skvortsov)
BOSS (Vladislav Fomin) (Vladislav Fomin),Nomanz (Lev Yakshin)
BOSS (Vladislav Fomin) (Vladislav Fomin),Gadget (Ilya Makavchuk)
BOSS (Vladislav Fomin) (Vladislav Fomin),SaNTaS (Aleksandr Lifashin)
BOSS (Vladislav Fomin) (Vladislav Fomin),Invi (Dmitrii Protasov)
AHaHaCiK (Kirill Skvortsov),Nomanz (Lev Yakshin)
AHaHaCiK (Kirill Skvortsov),Gadget (Ilya Makavchuk)
AHaHaCiK (Kirill Skvortsov),SaNTaS (Aleksandr Lifashin)
AHaHaCiK (Kirill Skvortsov),Invi (Dmitrii Protasov)
Nomanz (Lev Yakshin),Gadget (Ilya Makavchuk)
Nomanz (Lev Yakshin),SaNTaS (Aleksandr Lifashin)
Nomanz (Lev Yakshin),Invi (Dmitrii Protasov)
Gadget (Ilya Makavchuk),SaNTaS (Aleksandr Lifashin)
Gadget (Ilya Makavchuk),Invi (Dmitrii Protasov)
SaNTaS (Aleksandr Lifashin),Invi (Dmitrii Protasov)
Wunder (Martin Hansen),Jankos (Marcin Jankowski)
Wunder (Martin Hansen),Caps (Rasmus Winther)
Wunder (Martin Hansen),Perkz (Luka Perković)
Wunder (Martin Hansen),Mikyx (Mihael Mehle)
Wunder (Martin Hansen),GrabbZ (Fabian Lohmann)
Jankos (Marcin Jankowski),Caps (Rasmus Winther)
Jankos (Marcin Jankowski),Perkz (Luka Perković)
Jankos (Marcin Jankowski),Mikyx (Mihael Mehle)
Jankos (Marcin Jankowski),GrabbZ (Fabian Lohmann)
Caps (Rasmus Winther),Perkz (Luka Perković)
Caps (Rasmus Winther),Mikyx (Mihael Mehle)
Caps (Rasmus Winther),GrabbZ (Fabian Lohmann)
Perkz (Luka Perković),Mikyx (Mihael Mehle)
Perkz (Luka Perković),GrabbZ (Fabian Lohmann)
Mikyx (Mihael Mehle),GrabbZ (Fabian Lohmann)
TheShy (Kang Seung-lok (강승록)),Ning (Gao Zhen-Ning (高振宁))
TheShy (Kang Seung-lok (강승록)),Rookie (Song Eui-jin (송의진))
TheShy (Kang Seung-lok (강승록)),JackeyLove (Yu Wen-Bo (喻文波))
TheShy (Kang Seung-lok (강승록)),Baolan (Wang Liu-Yi (王柳羿))
TheShy (Kang Seung-lok (강승록)),Karam (Kim Ga-ram (김가람))
Ning (Gao Zhen-Ning (高振宁)),Rookie (Song Eui-jin (송의진))
Ning (Gao Zhen-Ning (高振宁)),JackeyLove (Yu Wen-Bo (喻文波))
Ning (Gao Zhen-Ning (高振宁)),Baolan (Wang Liu-Yi (王柳羿))
Ning (Gao Zhen-Ning (高振宁)),Karam (Kim Ga-ram (김가람))
Rookie (Song Eui-jin (송의진)),JackeyLove (Yu Wen-Bo (喻文波))
Rookie (Song Eui-jin (송의진)),Baolan (Wang Liu-Yi (王柳羿))
Rookie (Song Eui-jin (송의진)),Karam (Kim Ga-ram (김가람))
JackeyLove (Yu Wen-Bo (喻文波)),Baolan (Wang Liu-Yi (王柳羿))
JackeyLove (Yu Wen-Bo (喻文波)),Karam (Kim Ga-ram (김가람))
Baolan (Wang Liu-Yi (王柳羿)),Karam (Kim Ga-ram (김가람))
Zeros (Phạm Minh Lộc),XuHao (Bùi Hoàng Sơn Vương)
XuHao (Bùi Hoàng Sơn Vương),Naul (Võ Thành Luân)
XuHao (Bùi Hoàng Sơn Vương),BigKoro (Đặng Ngọc Tài)
XuHao (Bùi Hoàng Sơn Vương),Palette (Nguyễn Hải Trung)
XuHao (Bùi Hoàng Sơn Vương),Ren (Nguyễn Văn Trọng)
Khan (Kim Dong-ha (김동하)),Clid (Kim Tae-min (김태민))
Khan (Kim Dong-ha (김동하)),Faker (Lee Sang-hyeok (이상혁))
Khan (Kim Dong-ha (김동하)),Teddy (Park Jin-seong (박진성))
Khan (Kim Dong-ha (김동하)),Mata (Cho Se-hyoung (조세형))
Khan (Kim Dong-ha (김동하)),Zefa (Lee Jae-min (이재민))
Clid (Kim Tae-min (김태민)),Faker (Lee Sang-hyeok (이상혁))
Clid (Kim Tae-min (김태민)),Teddy (Park Jin-seong (박진성))
Clid (Kim Tae-min (김태민)),Mata (Cho Se-hyoung (조세형))
Clid (Kim Tae-min (김태민)),Zefa (Lee Jae-min (이재민))
Faker (Lee Sang-hyeok (이상혁)),Teddy (Park Jin-seong (박진성))
Faker (Lee Sang-hyeok (이상혁)),Mata (Cho Se-hyoung (조세형))
Faker (Lee Sang-hyeok (이상혁)),Zefa (Lee Jae-min (이재민))
Teddy (Park Jin-seong (박진성)),Mata (Cho Se-hyoung (조세형))
Teddy (Park Jin-seong (박진성)),Zefa (Lee Jae-min (이재민))
Mata (Cho Se-hyoung (조세형)),Zefa (Lee Jae-min (이재민))
