From,To
Freire (Matheus Freire),Aslan (Eduardo Nunes)
Freire (Matheus Freire),pbo (Pablo Yuri)
Freire (Matheus Freire),Hawk (Gabriel Gomes) (Gabriel Gomes)
Freire (Matheus Freire),Vahvel (Victor Vieira)
Freire (Matheus Freire),Turtle (Gabriel Peixoto)
Freire (Matheus Freire),BeellzY (Lucas Spínola)
Mental (Jin Jeong-yong) (Jin Jeong-yong (진정용)),Aslan (Eduardo Nunes)
Mental (Jin Jeong-yong) (Jin Jeong-yong (진정용)),pbo (Pablo Yuri)
Mental (Jin Jeong-yong) (Jin Jeong-yong (진정용)),Hawk (Gabriel Gomes) (Gabriel Gomes)
Mental (Jin Jeong-yong) (Jin Jeong-yong (진정용)),Vahvel (Victor Vieira)
Mental (Jin Jeong-yong) (Jin Jeong-yong (진정용)),Turtle (Gabriel Peixoto)
Mental (Jin Jeong-yong) (Jin Jeong-yong (진정용)),BeellzY (Lucas Spínola)
Aslan (Eduardo Nunes),Vahvel (Victor Vieira)
pbo (Pablo Yuri),Vahvel (Victor Vieira)
Vahvel (Victor Vieira),Turtle (Gabriel Peixoto)
Vahvel (Victor Vieira),BeellzY (Lucas Spínola)
Robo (Leonardo Souza),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Shrimp (Lee Byeong-hoon (이병훈)),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Goku (Bruno Miyaguchi),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
brTT (Felipe Gonçalves),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현)),Von (Gabriel Barbosa) (Gabriel Barbosa)
Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현)),Grey (Jordan Corby)
Aoshi (Franklin Coutinho),Shini (Diogo Rogê)
Aoshi (Franklin Coutinho),Envy (Bruno Farias) (Bruno Farias)
Aoshi (Franklin Coutinho),micaO (Micael Rodrigues)
Aoshi (Franklin Coutinho),Mills (Guilherme Conti)
Aoshi (Franklin Coutinho),RedBert (Ygor Freitas)
Aoshi (Franklin Coutinho),Maestro (Lucas Pierre) (Lucas Pierre)
Aoshi (Franklin Coutinho),ONMETA (Luiz Junior)
micaO (Micael Rodrigues),RedBert (Ygor Freitas)
micaO (Micael Rodrigues),Maestro (Lucas Pierre) (Lucas Pierre)
micaO (Micael Rodrigues),ONMETA (Luiz Junior)
Wizer (Choi Ui-seok (최의석)),Ranger (Filipe Brombilla)
Wizer (Choi Ui-seok (최의석)),Dynquedo (Matheus Rossini)
Wizer (Choi Ui-seok (최의석)),DudsTheBoy (Igor Homem)
Wizer (Choi Ui-seok (최의석)),Disave (David Chaves)
Wizer (Choi Ui-seok (최의석)),Céos (Denilson Oliveira)
Wizer (Choi Ui-seok (최의석)),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Ranger (Filipe Brombilla),DudsTheBoy (Igor Homem)
Ranger (Filipe Brombilla),Disave (David Chaves)
Ranger (Filipe Brombilla),Céos (Denilson Oliveira)
Dynquedo (Matheus Rossini),DudsTheBoy (Igor Homem)
Dynquedo (Matheus Rossini),Disave (David Chaves)
Dynquedo (Matheus Rossini),Céos (Denilson Oliveira)
DudsTheBoy (Igor Homem),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Disave (David Chaves),Céos (Denilson Oliveira)
Disave (David Chaves),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Céos (Denilson Oliveira),Hiro (Lee Woo-suk) (Lee Woo-suk (이우석))
Yang (Felipe Zhao) (Felipe Zhao),Dionrray (João Pedro Barbosa)
Ayel (Marcelo Mello),Dionrray (João Pedro Barbosa)
TinOwns (Thiago Sartori),Dionrray (João Pedro Barbosa)
Matsukaze (Pedro Gama),Dionrray (João Pedro Barbosa)
esA (Eidi Yanagimachi),Dionrray (João Pedro Barbosa)
Dionrray (João Pedro Barbosa),Djokovic (Thiago Maia)
Nyu (Renan Augusto),Rivabene (Alan Rivabene)
Nyu (Renan Augusto),WHITELOTUS (Matías Musso)
Nyu (Renan Augusto),Jockster (Luan Cardoso)
Nyu (Renan Augusto),Codpiece (Alexandre de Carli)
Nyu (Renan Augusto),Abaxial (Alexandre Haibel)
Envy (Bruno Farias) (Bruno Farias),Zuao (João Vitor Morais)
Envy (Bruno Farias) (Bruno Farias),Krastyel (Marcos Ferraz)
Envy (Bruno Farias) (Bruno Farias),Piroxz (Luis Chavez)
Zuao (João Vitor Morais),Rivabene (Alan Rivabene)
Zuao (João Vitor Morais),WHITELOTUS (Matías Musso)
Days4fun (Gabriel Dias),WHITELOTUS (Matías Musso)
Days4fun (Gabriel Dias),Jockster (Luan Cardoso)
Days4fun (Gabriel Dias),Codpiece (Alexandre de Carli)
Days4fun (Gabriel Dias),Abaxial (Alexandre Haibel)
Krastyel (Marcos Ferraz),WHITELOTUS (Matías Musso)
Krastyel (Marcos Ferraz),Jockster (Luan Cardoso)
Krastyel (Marcos Ferraz),Codpiece (Alexandre de Carli)
Krastyel (Marcos Ferraz),Abaxial (Alexandre Haibel)
Rivabene (Alan Rivabene),WHITELOTUS (Matías Musso)
Rivabene (Alan Rivabene),Jockster (Luan Cardoso)
Rivabene (Alan Rivabene),Abaxial (Alexandre Haibel)
Rivabene (Alan Rivabene),Piroxz (Luis Chavez)
WHITELOTUS (Matías Musso),Jockster (Luan Cardoso)
WHITELOTUS (Matías Musso),Codpiece (Alexandre de Carli)
WHITELOTUS (Matías Musso),Abaxial (Alexandre Haibel)
WHITELOTUS (Matías Musso),Piroxz (Luis Chavez)
Jockster (Luan Cardoso),Piroxz (Luis Chavez)
Codpiece (Alexandre de Carli),Abaxial (Alexandre Haibel)
Codpiece (Alexandre de Carli),Piroxz (Luis Chavez)
Abaxial (Alexandre Haibel),Piroxz (Luis Chavez)
SkyBart (Mateus Neves),Ryuzaki (Dušan Petković)
SkyBart (Mateus Neves),Spale (Đorđe Spasić)
klowny (Andrija Jovanović),Ryuzaki (Dušan Petković)
klowny (Andrija Jovanović),takeshi (Murilo Alves)
klowny (Andrija Jovanović),Luskka (Lucas Felipe Rentechen)
klowny (Andrija Jovanović),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
klowny (Andrija Jovanović),Neki (Vinícius Ghilardi)
Ryuzaki (Dušan Petković),takeshi (Murilo Alves)
Ryuzaki (Dušan Petković),Luskka (Lucas Felipe Rentechen)
Ryuzaki (Dušan Petković),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
Ryuzaki (Dušan Petković),Neki (Vinícius Ghilardi)
Ryuzaki (Dušan Petković),Spale (Đorđe Spasić)
takeshi (Murilo Alves),Luskka (Lucas Felipe Rentechen)
takeshi (Murilo Alves),Spale (Đorđe Spasić)
Luskka (Lucas Felipe Rentechen),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
JoJo (Gabriel Dzelme) (Gabriel Dzelme),Spale (Đorđe Spasić)
Neki (Vinícius Ghilardi),Spale (Đorđe Spasić)
FitzRoy (Mateus Cayres),Hy0g4 (Benjamin de Barbi)
Hy0g4 (Benjamin de Barbi),Anyyy (Ruan Silva)
Hy0g4 (Benjamin de Barbi),Alternative (João Parada)
Hy0g4 (Benjamin de Barbi),Damage (Yan Sales Neves)
Hy0g4 (Benjamin de Barbi),RafaP (Rafael Pinheiro)
Hy0g4 (Benjamin de Barbi),ScrappyDoo (Alberto Yañez)
Mewkyo (Mateus Ferraz),Vahvel (Victor Vieira)
mumus100 (Szépvölgyi Márió),Grell (Jesús Loya)
mumus100 (Szépvölgyi Márió),NOsFerus (Júlio César Cruz)
mumus100 (Szépvölgyi Márió),Klaus (Augusto Clauss)
mumus100 (Szépvölgyi Márió),Professor (Matheus Leirião)
mumus100 (Szépvölgyi Márió),Crowe (Luqman Abdullah)
Grell (Jesús Loya),NOsFerus (Júlio César Cruz)
Grell (Jesús Loya),Klaus (Augusto Clauss)
Grell (Jesús Loya),Professor (Matheus Leirião)
Grell (Jesús Loya),Crowe (Luqman Abdullah)
NOsFerus (Júlio César Cruz),Klaus (Augusto Clauss)
NOsFerus (Júlio César Cruz),Professor (Matheus Leirião)
NOsFerus (Júlio César Cruz),Crowe (Luqman Abdullah)
Klaus (Augusto Clauss),Crowe (Luqman Abdullah)
Professor (Matheus Leirião),Crowe (Luqman Abdullah)
WooFe (Jeong Woo-cheol (정우철)),Ranger (Filipe Brombilla)
WooFe (Jeong Woo-cheol (정우철)),Goku (Bruno Miyaguchi)
WooFe (Jeong Woo-cheol (정우철)),Absolut (Luis Felipe Carvalho)
WooFe (Jeong Woo-cheol (정우철)),Luci (Han Chang-hoon (한창훈))
WooFe (Jeong Woo-cheol (정우철)),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
WooFe (Jeong Woo-cheol (정우철)),Djokovic (Thiago Maia)
WooFe (Jeong Woo-cheol (정우철)),Stardust (Son Seok-hee) (Son Seok-hee (손석희))
WooFe (Jeong Woo-cheol (정우철)),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Ranger (Filipe Brombilla),Absolut (Luis Felipe Carvalho)
Ranger (Filipe Brombilla),Luci (Han Chang-hoon (한창훈))
Ranger (Filipe Brombilla),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
Ranger (Filipe Brombilla),Djokovic (Thiago Maia)
Ranger (Filipe Brombilla),Stardust (Son Seok-hee) (Son Seok-hee (손석희))
Ranger (Filipe Brombilla),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Goku (Bruno Miyaguchi),Absolut (Luis Felipe Carvalho)
Goku (Bruno Miyaguchi),JoJo (Gabriel Dzelme) (Gabriel Dzelme)
Goku (Bruno Miyaguchi),Stardust (Son Seok-hee) (Son Seok-hee (손석희))
Absolut (Luis Felipe Carvalho),Luci (Han Chang-hoon (한창훈))
Absolut (Luis Felipe Carvalho),Djokovic (Thiago Maia)
Absolut (Luis Felipe Carvalho),Stardust (Son Seok-hee) (Son Seok-hee (손석희))
Absolut (Luis Felipe Carvalho),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Luci (Han Chang-hoon (한창훈)),Djokovic (Thiago Maia)
Luci (Han Chang-hoon (한창훈)),Stardust (Son Seok-hee) (Son Seok-hee (손석희))
JoJo (Gabriel Dzelme) (Gabriel Dzelme),Djokovic (Thiago Maia)
JoJo (Gabriel Dzelme) (Gabriel Dzelme),Stardust (Son Seok-hee) (Son Seok-hee (손석희))
JoJo (Gabriel Dzelme) (Gabriel Dzelme),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Djokovic (Thiago Maia),Stardust (Son Seok-hee) (Son Seok-hee (손석희))
Djokovic (Thiago Maia),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
FitzRoy (Mateus Cayres),Minerva (Gustavo Alves)
FitzRoy (Mateus Cayres),Sting (Gustavo Martins)
FitzRoy (Mateus Cayres),Piroxz (Luis Chavez)
Tyrin (William Portugal) (William Portugal),Minerva (Gustavo Alves)
Tyrin (William Portugal) (William Portugal),Sting (Gustavo Martins)
Tyrin (William Portugal) (William Portugal),Anyyy (Ruan Silva)
Tyrin (William Portugal) (William Portugal),Alternative (João Parada)
Tyrin (William Portugal) (William Portugal),Stepz (Miguel Rezek)
Tyrin (William Portugal) (William Portugal),Damage (Yan Sales Neves)
Tyrin (William Portugal) (William Portugal),Piroxz (Luis Chavez)
Tyrin (William Portugal) (William Portugal),ScrappyDoo (Alberto Yañez)
Minerva (Gustavo Alves),Anyyy (Ruan Silva)
Minerva (Gustavo Alves),Alternative (João Parada)
Minerva (Gustavo Alves),Stepz (Miguel Rezek)
Minerva (Gustavo Alves),Damage (Yan Sales Neves)
Minerva (Gustavo Alves),Piroxz (Luis Chavez)
Minerva (Gustavo Alves),ScrappyDoo (Alberto Yañez)
Sting (Gustavo Martins),Anyyy (Ruan Silva)
Sting (Gustavo Martins),Alternative (João Parada)
Sting (Gustavo Martins),Damage (Yan Sales Neves)
Sting (Gustavo Martins),Piroxz (Luis Chavez)
Sting (Gustavo Martins),ScrappyDoo (Alberto Yañez)
Anyyy (Ruan Silva),Stepz (Miguel Rezek)
Anyyy (Ruan Silva),Piroxz (Luis Chavez)
Alternative (João Parada),Piroxz (Luis Chavez)
Stepz (Miguel Rezek),Damage (Yan Sales Neves)
Stepz (Miguel Rezek),Piroxz (Luis Chavez)
Stepz (Miguel Rezek),ScrappyDoo (Alberto Yañez)
Damage (Yan Sales Neves),Piroxz (Luis Chavez)
Piroxz (Luis Chavez),ScrappyDoo (Alberto Yañez)
Tianci (Ying Tian-Ci (应天赐)),Shini (Diogo Rogê)
Tianci (Ying Tian-Ci (应天赐)),Envy (Bruno Farias) (Bruno Farias)
Tianci (Ying Tian-Ci (应天赐)),Hauz (Bruno Ferreira)
Tianci (Ying Tian-Ci (应天赐)),Mills (Guilherme Conti)
Tianci (Ying Tian-Ci (应天赐)),micaO (Micael Rodrigues)
Tianci (Ying Tian-Ci (应天赐)),RedBert (Ygor Freitas)
Tianci (Ying Tian-Ci (应天赐)),Jockster (Luan Cardoso)
Tianci (Ying Tian-Ci (应天赐)),Maestro (Lucas Pierre) (Lucas Pierre)
Tianci (Ying Tian-Ci (应天赐)),ONMETA (Luiz Junior)
Shini (Diogo Rogê),jUc (César Barbosa)
Zuao (João Vitor Morais),RedBert (Ygor Freitas)
Zuao (João Vitor Morais),Maestro (Lucas Pierre) (Lucas Pierre)
Zuao (João Vitor Morais),ONMETA (Luiz Junior)
Envy (Bruno Farias) (Bruno Farias),jUc (César Barbosa)
Hauz (Bruno Ferreira),micaO (Micael Rodrigues)
Mills (Guilherme Conti),Jockster (Luan Cardoso)
Mills (Guilherme Conti),jUc (César Barbosa)
micaO (Micael Rodrigues),jUc (César Barbosa)
RedBert (Ygor Freitas),jUc (César Barbosa)
Jockster (Luan Cardoso),Maestro (Lucas Pierre) (Lucas Pierre)
Jockster (Luan Cardoso),ONMETA (Luiz Junior)
Maestro (Lucas Pierre) (Lucas Pierre),jUc (César Barbosa)
Parang (Lee Sang-won (이상원)),Wiz (Na Yoo-joon (나유준))
Parang (Lee Sang-won (이상원)),Tutsz (Arthur Machado)
Parang (Lee Sang-won (이상원)),Disave (David Chaves)
Parang (Lee Sang-won (이상원)),DudsTheBoy (Igor Homem)
Parang (Lee Sang-won (이상원)),Céos (Denilson Oliveira)
Parang (Lee Sang-won (이상원)),Kake (Guilherme Braga)
Parang (Lee Sang-won (이상원)),Abaxial (Alexandre Haibel)
Wiz (Na Yoo-joon (나유준)),Tutsz (Arthur Machado)
Wiz (Na Yoo-joon (나유준)),Disave (David Chaves)
Wiz (Na Yoo-joon (나유준)),DudsTheBoy (Igor Homem)
Wiz (Na Yoo-joon (나유준)),Céos (Denilson Oliveira)
Wiz (Na Yoo-joon (나유준)),Kake (Guilherme Braga)
Wiz (Na Yoo-joon (나유준)),Abaxial (Alexandre Haibel)
Tutsz (Arthur Machado),Disave (David Chaves)
Tutsz (Arthur Machado),DudsTheBoy (Igor Homem)
Tutsz (Arthur Machado),Céos (Denilson Oliveira)
Tutsz (Arthur Machado),Kake (Guilherme Braga)
Tutsz (Arthur Machado),Abaxial (Alexandre Haibel)
Disave (David Chaves),Kake (Guilherme Braga)
Disave (David Chaves),Abaxial (Alexandre Haibel)
DudsTheBoy (Igor Homem),Kake (Guilherme Braga)
DudsTheBoy (Igor Homem),Abaxial (Alexandre Haibel)
Céos (Denilson Oliveira),Kake (Guilherme Braga)
Céos (Denilson Oliveira),Abaxial (Alexandre Haibel)
Yang (Felipe Zhao) (Felipe Zhao),SeongHwan (Yoon Seong-hwan (윤성환))
Yang (Felipe Zhao) (Felipe Zhao),Key (Kim Han-gi (김한기))
Yang (Felipe Zhao) (Felipe Zhao),Xero (Sin Hyeok (신혁))
SeongHwan (Yoon Seong-hwan (윤성환)),TinOwns (Thiago Sartori)
SeongHwan (Yoon Seong-hwan (윤성환)),brTT (Felipe Gonçalves)
SeongHwan (Yoon Seong-hwan (윤성환)),Key (Kim Han-gi (김한기))
SeongHwan (Yoon Seong-hwan (윤성환)),Xero (Sin Hyeok (신혁))
SeongHwan (Yoon Seong-hwan (윤성환)),Dionrray (João Pedro Barbosa)
TinOwns (Thiago Sartori),Key (Kim Han-gi (김한기))
TinOwns (Thiago Sartori),Xero (Sin Hyeok (신혁))
brTT (Felipe Gonçalves),Key (Kim Han-gi (김한기))
brTT (Felipe Gonçalves),Xero (Sin Hyeok (신혁))
brTT (Felipe Gonçalves),Dionrray (João Pedro Barbosa)
Key (Kim Han-gi (김한기)),Xero (Sin Hyeok (신혁))
Key (Kim Han-gi (김한기)),Dionrray (João Pedro Barbosa)
Xero (Sin Hyeok (신혁)),Dionrray (João Pedro Barbosa)
fNb (Natan Braz),Yampi (Yan Petermann)
fNb (Natan Braz),Aloned (Tomás Díaz)
fNb (Natan Braz),Garotumb (Humberto Peixoto)
fNb (Natan Braz),Kalec (Rodrigo Rodrigues)
fNb (Natan Braz),Alocs (Leonardo Belo)
Yampi (Yan Petermann),Aloned (Tomás Díaz)
Yampi (Yan Petermann),Kalec (Rodrigo Rodrigues)
Yampi (Yan Petermann),Alocs (Leonardo Belo)
Aloned (Tomás Díaz),Garotumb (Humberto Peixoto)
Aloned (Tomás Díaz),Wos (Willyan Bonpam)
Aloned (Tomás Díaz),Kalec (Rodrigo Rodrigues)
Aloned (Tomás Díaz),Alocs (Leonardo Belo)
Garotumb (Humberto Peixoto),Wos (Willyan Bonpam)
Garotumb (Humberto Peixoto),Kalec (Rodrigo Rodrigues)
Garotumb (Humberto Peixoto),Alocs (Leonardo Belo)
Kalec (Rodrigo Rodrigues),Alocs (Leonardo Belo)
Nyu (Renan Augusto),BalKhan (Choi Hyun-jin (최현진))
Nyu (Renan Augusto),Sephis (Diego Alencar)
Nyu (Renan Augusto),Patrick (Im Jin-hyeok (임진혁))
Nyu (Renan Augusto),BocaJR (Emerson Alencar)
Nyu (Renan Augusto),Scuro (Gabriel Scuro)
Nyu (Renan Augusto),Von (Gabriel Barbosa) (Gabriel Barbosa)
Nyu (Renan Augusto),Nishikino (Rafael Moreira)
Envy (Bruno Farias) (Bruno Farias),BalKhan (Choi Hyun-jin (최현진))
Envy (Bruno Farias) (Bruno Farias),Aithusa (Lucas Mantese)
Envy (Bruno Farias) (Bruno Farias),Patrick (Im Jin-hyeok (임진혁))
Envy (Bruno Farias) (Bruno Farias),Scuro (Gabriel Scuro)
Envy (Bruno Farias) (Bruno Farias),Von (Gabriel Barbosa) (Gabriel Barbosa)
Envy (Bruno Farias) (Bruno Farias),Nishikino (Rafael Moreira)
BalKhan (Choi Hyun-jin (최현진)),Patrick (Im Jin-hyeok (임진혁))
BalKhan (Choi Hyun-jin (최현진)),BocaJR (Emerson Alencar)
BalKhan (Choi Hyun-jin (최현진)),Scuro (Gabriel Scuro)
BalKhan (Choi Hyun-jin (최현진)),Von (Gabriel Barbosa) (Gabriel Barbosa)
BalKhan (Choi Hyun-jin (최현진)),Nishikino (Rafael Moreira)
Sephis (Diego Alencar),Aithusa (Lucas Mantese)
Sephis (Diego Alencar),Patrick (Im Jin-hyeok (임진혁))
Sephis (Diego Alencar),Von (Gabriel Barbosa) (Gabriel Barbosa)
Sephis (Diego Alencar),Nishikino (Rafael Moreira)
Aithusa (Lucas Mantese),BocaJR (Emerson Alencar)
Aithusa (Lucas Mantese),Von (Gabriel Barbosa) (Gabriel Barbosa)
Aithusa (Lucas Mantese),Nishikino (Rafael Moreira)
Patrick (Im Jin-hyeok (임진혁)),BocaJR (Emerson Alencar)
Patrick (Im Jin-hyeok (임진혁)),Scuro (Gabriel Scuro)
Patrick (Im Jin-hyeok (임진혁)),Von (Gabriel Barbosa) (Gabriel Barbosa)
Patrick (Im Jin-hyeok (임진혁)),Nishikino (Rafael Moreira)
BocaJR (Emerson Alencar),Von (Gabriel Barbosa) (Gabriel Barbosa)
BocaJR (Emerson Alencar),Nishikino (Rafael Moreira)
Scuro (Gabriel Scuro),Von (Gabriel Barbosa) (Gabriel Barbosa)
Scuro (Gabriel Scuro),Nishikino (Rafael Moreira)
Von (Gabriel Barbosa) (Gabriel Barbosa),Nishikino (Rafael Moreira)
Robo (Leonardo Souza),Grell (Jesús Loya)
Robo (Leonardo Souza),NOsFerus (Júlio César Cruz)
Robo (Leonardo Souza),Klaus (Augusto Clauss)
Robo (Leonardo Souza),BeellzY (Lucas Spínola)
Grell (Jesús Loya),Turtle (Gabriel Peixoto)
Grell (Jesús Loya),BeellzY (Lucas Spínola)
Caos (Jonas Vriesman) (Jonas Vriesman),NOsFerus (Júlio César Cruz)
Caos (Jonas Vriesman) (Jonas Vriesman),BeellzY (Lucas Spínola)
NOsFerus (Júlio César Cruz),Turtle (Gabriel Peixoto)
NOsFerus (Júlio César Cruz),BeellzY (Lucas Spínola)
Klaus (Augusto Clauss),Turtle (Gabriel Peixoto)
Klaus (Augusto Clauss),BeellzY (Lucas Spínola)
Professor (Matheus Leirião),BeellzY (Lucas Spínola)
SkyBart (Mateus Neves),pbo (Pablo Yuri)
SkyBart (Mateus Neves),Panj (Luka Čiča)
Ryuzaki (Dušan Petković),Brucer (Bruno Pereira)
Ryuzaki (Dušan Petković),pbo (Pablo Yuri)
Ryuzaki (Dušan Petković),Panj (Luka Čiča)
Brucer (Bruno Pereira),pbo (Pablo Yuri)
Brucer (Bruno Pereira),Panj (Luka Čiča)
pbo (Pablo Yuri),Panj (Luka Čiča)
pbo (Pablo Yuri),Neki (Vinícius Ghilardi)
Panj (Luka Čiča),Neki (Vinícius Ghilardi)
Bankai (Felipe Boal) (Felipe Boal),Ranger (Filipe Brombilla)
Bankai (Felipe Boal) (Felipe Boal),Goku (Bruno Miyaguchi)
Bankai (Felipe Boal) (Felipe Boal),Bvoy (Ju Yeong-hoon (주영훈))
Bankai (Felipe Boal) (Felipe Boal),Reven (Seong Sang-hyeon) (Seong Sang-hyeon (성상현))
Bankai (Felipe Boal) (Felipe Boal),Luci (Han Chang-hoon (한창훈))
Bankai (Felipe Boal) (Felipe Boal),Djokovic (Thiago Maia)
Bankai (Felipe Boal) (Felipe Boal),Nuddle (Jean-François Caron)
Ranger (Filipe Brombilla),Bvoy (Ju Yeong-hoon (주영훈))
Goku (Bruno Miyaguchi),Bvoy (Ju Yeong-hoon (주영훈))
Goku (Bruno Miyaguchi),Nuddle (Jean-François Caron)
Bvoy (Ju Yeong-hoon (주영훈)),Luci (Han Chang-hoon (한창훈))
Bvoy (Ju Yeong-hoon (주영훈)),Djokovic (Thiago Maia)
Bvoy (Ju Yeong-hoon (주영훈)),Nuddle (Jean-François Caron)
Luci (Han Chang-hoon (한창훈)),Nuddle (Jean-François Caron)
Djokovic (Thiago Maia),Nuddle (Jean-François Caron)
Tyrin (William Portugal) (William Portugal),Titeito (João Pedro Couto)
Tyrin (William Portugal) (William Portugal),ProDelta (Fábio Marques)
Tyrin (William Portugal) (William Portugal),jUc (César Barbosa)
Sting (Gustavo Martins),Titeito (João Pedro Couto)
Sting (Gustavo Martins),Stepz (Miguel Rezek)
Sting (Gustavo Martins),ProDelta (Fábio Marques)
Sting (Gustavo Martins),jUc (César Barbosa)
Anyyy (Ruan Silva),jUc (César Barbosa)
Titeito (João Pedro Couto),Stepz (Miguel Rezek)
Titeito (João Pedro Couto),Damage (Yan Sales Neves)
Titeito (João Pedro Couto),ProDelta (Fábio Marques)
Titeito (João Pedro Couto),jUc (César Barbosa)
Alternative (João Parada),jUc (César Barbosa)
Stepz (Miguel Rezek),ProDelta (Fábio Marques)
Stepz (Miguel Rezek),jUc (César Barbosa)
Damage (Yan Sales Neves),jUc (César Barbosa)
ProDelta (Fábio Marques),jUc (César Barbosa)
Yupps (Yuri Gabriel Petermann),accez (Lucas Miranda)
Yupps (Yuri Gabriel Petermann),Hanor (Gustavo Carrilo)
Yupps (Yuri Gabriel Petermann),Mills (Guilherme Conti)
Yupps (Yuri Gabriel Petermann),Bounty (Gabriel Donner) (Gabriel Donner)
Yupps (Yuri Gabriel Petermann),Maestro (Lucas Pierre) (Lucas Pierre)
Yupps (Yuri Gabriel Petermann),ONMETA (Luiz Junior)
accez (Lucas Miranda),Hanor (Gustavo Carrilo)
accez (Lucas Miranda),Mills (Guilherme Conti)
accez (Lucas Miranda),Bounty (Gabriel Donner) (Gabriel Donner)
accez (Lucas Miranda),Maestro (Lucas Pierre) (Lucas Pierre)
accez (Lucas Miranda),ONMETA (Luiz Junior)
Hanor (Gustavo Carrilo),Mills (Guilherme Conti)
Hanor (Gustavo Carrilo),Bounty (Gabriel Donner) (Gabriel Donner)
Hanor (Gustavo Carrilo),Maestro (Lucas Pierre) (Lucas Pierre)
Hanor (Gustavo Carrilo),ONMETA (Luiz Junior)
Mills (Guilherme Conti),Bounty (Gabriel Donner) (Gabriel Donner)
Bounty (Gabriel Donner) (Gabriel Donner),Maestro (Lucas Pierre) (Lucas Pierre)
Bounty (Gabriel Donner) (Gabriel Donner),ONMETA (Luiz Junior)
Yang (Felipe Zhao) (Felipe Zhao),Tutsz (Arthur Machado)
Yang (Felipe Zhao) (Felipe Zhao),DudsTheBoy (Igor Homem)
Yang (Felipe Zhao) (Felipe Zhao),Disave (David Chaves)
Yang (Felipe Zhao) (Felipe Zhao),Céos (Denilson Oliveira)
Revolta (Gabriel Henud),Tutsz (Arthur Machado)
Revolta (Gabriel Henud),DudsTheBoy (Igor Homem)
Revolta (Gabriel Henud),Disave (David Chaves)
Revolta (Gabriel Henud),Céos (Denilson Oliveira)
Robo (Leonardo Souza),Cariok (Marcos Oliveira)
Robo (Leonardo Souza),Xero (Sin Hyeok (신혁))
Robo (Leonardo Souza),Dionrray (João Pedro Barbosa)
Cariok (Marcos Oliveira),TinOwns (Thiago Sartori)
Cariok (Marcos Oliveira),brTT (Felipe Gonçalves)
Cariok (Marcos Oliveira),esA (Eidi Yanagimachi)
Cariok (Marcos Oliveira),Xero (Sin Hyeok (신혁))
Cariok (Marcos Oliveira),Dionrray (João Pedro Barbosa)
esA (Eidi Yanagimachi),Xero (Sin Hyeok (신혁))
fNb (Natan Braz),Dynquedo (Matheus Rossini)
Dynquedo (Matheus Rossini),Kalec (Rodrigo Rodrigues)
Dynquedo (Matheus Rossini),Alocs (Leonardo Belo)
Aryze (Rafael Bruno),Juzinho (Gabriel Nishimura)
Aryze (Rafael Bruno),Hawk (Gabriel Gomes) (Gabriel Gomes)
Aryze (Rafael Bruno),Mora (Jake Hammond)
Aryze (Rafael Bruno),Patron (Leone Patron)
Hy0g4 (Benjamin de Barbi),Juzinho (Gabriel Nishimura)
Hy0g4 (Benjamin de Barbi),Hawk (Gabriel Gomes) (Gabriel Gomes)
Hy0g4 (Benjamin de Barbi),Mora (Jake Hammond)
Hy0g4 (Benjamin de Barbi),Patron (Leone Patron)
Mewkyo (Mateus Ferraz),Juzinho (Gabriel Nishimura)
Mewkyo (Mateus Ferraz),Mora (Jake Hammond)
Mewkyo (Mateus Ferraz),Patron (Leone Patron)
Juzinho (Gabriel Nishimura),Hawk (Gabriel Gomes) (Gabriel Gomes)
Juzinho (Gabriel Nishimura),Mora (Jake Hammond)
Juzinho (Gabriel Nishimura),Patron (Leone Patron)
Hawk (Gabriel Gomes) (Gabriel Gomes),Mora (Jake Hammond)
Hawk (Gabriel Gomes) (Gabriel Gomes),Patron (Leone Patron)
Mora (Jake Hammond),Patron (Leone Patron)
Hidan (Leonardo Borré),Minerva (Gustavo Alves)
Hidan (Leonardo Borré),NOsFerus (Júlio César Cruz)
Hidan (Leonardo Borré),Klaus (Augusto Clauss)
Hidan (Leonardo Borré),Drop (Matheus Herdy)
Hidan (Leonardo Borré),Professor (Matheus Leirião)
