From,To
Killer1 (Nguyễn Văn Huy),KiKo (Trương Đức Dũng) (Trương Đức Dũng)
Killer1 (Nguyễn Văn Huy),LeeLys (Lê Công Lý)
Sehun1 (Trần Mai Bình Minh),Killua (Lữ Ngọc Hà) (Lữ Ngọc Hà)
Sehun1 (Trần Mai Bình Minh),LeeLys (Lê Công Lý)
Killua (Lữ Ngọc Hà) (Lữ Ngọc Hà),LeeLys (Lê Công Lý)
KiKo (Trương Đức Dũng) (Trương Đức Dũng),LeeLys (Lê Công Lý)
Hari (Phạm Minh Đức),Heaven (Quách Đǎng Phi)
Hari (Phạm Minh Đức),Bara (Lê Hà Bảo Anh)
Hari (Phạm Minh Đức),Ikaros (Lư Chấn Hưng) (Lư Chấn Hưng)
Hari (Phạm Minh Đức),Zeroday (Đoàn Minh Trung)
Hari (Phạm Minh Đức),Zin (Nguyễn Tuấn Thọ)
Hari (Phạm Minh Đức),Ynot (Nguyễn Tony)
Hari (Phạm Minh Đức),Nix (Mai Nhật Tân)
Hari (Phạm Minh Đức),JetTrue (Đỗ Phú Hưởng)
Heaven (Quách Đǎng Phi),Ikaros (Lư Chấn Hưng) (Lư Chấn Hưng)
Heaven (Quách Đǎng Phi),Ynot (Nguyễn Tony)
Heaven (Quách Đǎng Phi),Nix (Mai Nhật Tân)
Heaven (Quách Đǎng Phi),JetTrue (Đỗ Phú Hưởng)
Bara (Lê Hà Bảo Anh),Zeroday (Đoàn Minh Trung)
Bara (Lê Hà Bảo Anh),Zin (Nguyễn Tuấn Thọ)
Bara (Lê Hà Bảo Anh),Nix (Mai Nhật Tân)
Ikaros (Lư Chấn Hưng) (Lư Chấn Hưng),Ynot (Nguyễn Tony)
Ikaros (Lư Chấn Hưng) (Lư Chấn Hưng),Nix (Mai Nhật Tân)
Ikaros (Lư Chấn Hưng) (Lư Chấn Hưng),JetTrue (Đỗ Phú Hưởng)
Zeroday (Đoàn Minh Trung),Zin (Nguyễn Tuấn Thọ)
Zeroday (Đoàn Minh Trung),Nix (Mai Nhật Tân)
Zin (Nguyễn Tuấn Thọ),Nix (Mai Nhật Tân)
Ynot (Nguyễn Tony),Nix (Mai Nhật Tân)
Ynot (Nguyễn Tony),JetTrue (Đỗ Phú Hưởng)
yT (Bùi Thế Vinh),Sorn (Nguyễn Minh Hào)
yT (Bùi Thế Vinh),Pake (Huỳnh Thanh Hoàng)
yT (Bùi Thế Vinh),EasyLove (Hứa Thành An)
yT (Bùi Thế Vinh),Bie (Trần Đức Hiếu)
yT (Bùi Thế Vinh),Kidz (Phạm Tuấn Vĩ)
yT (Bùi Thế Vinh),Shaoran (Trần Hoàng Phúc)
yT (Bùi Thế Vinh),Sergh (Liêu Nam Lộc)
LL (Ngô Minh Quân) (Ngô Minh Quân),Kidz (Phạm Tuấn Vĩ)
Sorn (Nguyễn Minh Hào),Kidz (Phạm Tuấn Vĩ)
Pake (Huỳnh Thanh Hoàng),Kidz (Phạm Tuấn Vĩ)
EasyLove (Hứa Thành An),Bie (Trần Đức Hiếu)
EasyLove (Hứa Thành An),Kidz (Phạm Tuấn Vĩ)
Bie (Trần Đức Hiếu),Sergh (Liêu Nam Lộc)
Kidz (Phạm Tuấn Vĩ),Sergh (Liêu Nam Lộc)
YiJin (Nguyễn Lê Hải Đăng),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Curot (Đoàn Văn Ngọc Sơn),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
Slay (Nguyễn Ngọc Hùng),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
RonOP (Lê Thiên Hàn),Jensen (Jensen Goh) (Jensen Goh (吳乾生))
KingJ (Lê Võ Đăng Khương),KrissKyle (Nguyễn Hữu Phúc)
KingJ (Lê Võ Đăng Khương),Junie (Trần Hữu Nhật Minh)
DNK (Đỗ Ngọc Khải),Artifact (Nguyễn Văn Hậu)
DNK (Đỗ Ngọc Khải),Sya (Phan Trung Toàn)
DNK (Đỗ Ngọc Khải),Junie (Trần Hữu Nhật Minh)
DNK (Đỗ Ngọc Khải),BaRoiBeo (Phan Tấn Trung)
KrissKyle (Nguyễn Hữu Phúc),Artifact (Nguyễn Văn Hậu)
KrissKyle (Nguyễn Hữu Phúc),Celebrity (Nguyễn Phước Long Hiệp)
KrissKyle (Nguyễn Hữu Phúc),Sya (Phan Trung Toàn)
KrissKyle (Nguyễn Hữu Phúc),BaRoiBeo (Phan Tấn Trung)
Artifact (Nguyễn Văn Hậu),Junie (Trần Hữu Nhật Minh)
Celebrity (Nguyễn Phước Long Hiệp),Junie (Trần Hữu Nhật Minh)
Sya (Phan Trung Toàn),Junie (Trần Hữu Nhật Minh)
Taurus (Đặng Văn Tài),Minas (Phạm Minh Phước)
Taurus (Đặng Văn Tài),Divkid (Võ Thanh Tùng)
Taurus (Đặng Văn Tài),Tiger (Trần Dần) (Trần Dần)
Taurus (Đặng Văn Tài),Koo (Võ Ngọc Anh Tuấn)
Taurus (Đặng Văn Tài),Garfield (Trần Thanh Lâm)
Darklord (Vũ Hồng Sơn),Minas (Phạm Minh Phước)
Darklord (Vũ Hồng Sơn),Divkid (Võ Thanh Tùng)
Darklord (Vũ Hồng Sơn),Tiger (Trần Dần) (Trần Dần)
Darklord (Vũ Hồng Sơn),Koo (Võ Ngọc Anh Tuấn)
Darklord (Vũ Hồng Sơn),Garfield (Trần Thanh Lâm)
Victory (Nguyễn Quốc Thắng),Minas (Phạm Minh Phước)
Victory (Nguyễn Quốc Thắng),Divkid (Võ Thanh Tùng)
Victory (Nguyễn Quốc Thắng),Tiger (Trần Dần) (Trần Dần)
Victory (Nguyễn Quốc Thắng),Koo (Võ Ngọc Anh Tuấn)
Victory (Nguyễn Quốc Thắng),Garfield (Trần Thanh Lâm)
Minas (Phạm Minh Phước),Akeno (Hồ Trung Hậu)
Minas (Phạm Minh Phước),Tiger (Trần Dần) (Trần Dần)
Minas (Phạm Minh Phước),Koo (Võ Ngọc Anh Tuấn)
Minas (Phạm Minh Phước),Garfield (Trần Thanh Lâm)
Divkid (Võ Thanh Tùng),Akeno (Hồ Trung Hậu)
Divkid (Võ Thanh Tùng),Tiger (Trần Dần) (Trần Dần)
Divkid (Võ Thanh Tùng),Koo (Võ Ngọc Anh Tuấn)
Divkid (Võ Thanh Tùng),Garfield (Trần Thanh Lâm)
Akeno (Hồ Trung Hậu),Koo (Võ Ngọc Anh Tuấn)
Akeno (Hồ Trung Hậu),Garfield (Trần Thanh Lâm)
Tiger (Trần Dần) (Trần Dần),Garfield (Trần Thanh Lâm)
Kiaya (Trần Duy Sang),Spot (Nguyễn Phan Đình Khôi)
Kiaya (Trần Duy Sang),Zin (Nguyễn Tuấn Thọ)
Kiaya (Trần Duy Sang),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
Kiaya (Trần Duy Sang),Archie (Trần Minh Nhựt)
Kiaya (Trần Duy Sang),Tinikun (Dương Nguyễn Duy Thanh)
Spot (Nguyễn Phan Đình Khôi),Zeroday (Đoàn Minh Trung)
Spot (Nguyễn Phan Đình Khôi),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
Spot (Nguyễn Phan Đình Khôi),Archie (Trần Minh Nhựt)
Spot (Nguyễn Phan Đình Khôi),Tinikun (Dương Nguyễn Duy Thanh)
Zin (Nguyễn Tuấn Thọ),Archie (Trần Minh Nhựt)
Zin (Nguyễn Tuấn Thọ),Tinikun (Dương Nguyễn Duy Thanh)
Zeros (Phạm Minh Lộc),Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật)
Zeros (Phạm Minh Lộc),Xuhao (Bùi Hoàng Sơn Vương)
Zeros (Phạm Minh Lộc),CombatLao (Nguyễn Võ Thành Luân)
Zeros (Phạm Minh Lộc),BigKoro (Đặng Ngọc Tài)
Zeros (Phạm Minh Lộc),Trungg (Nguyễn Hải Trung)
Zeros (Phạm Minh Lộc),Ren (Nguyễn Văn Trọng)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),CombatLao (Nguyễn Võ Thành Luân)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),BigKoro (Đặng Ngọc Tài)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Trungg (Nguyễn Hải Trung)
Meliodas (Hoàng Tiến Nhật) (Hoàng Tiến Nhật),Ren (Nguyễn Văn Trọng)
Xuhao (Bùi Hoàng Sơn Vương),CombatLao (Nguyễn Võ Thành Luân)
Xuhao (Bùi Hoàng Sơn Vương),BigKoro (Đặng Ngọc Tài)
Xuhao (Bùi Hoàng Sơn Vương),Trungg (Nguyễn Hải Trung)
Xuhao (Bùi Hoàng Sơn Vương),Ren (Nguyễn Văn Trọng)
Hani (Nguyễn Tuấn Phát),Beo (Phạm Vũ Khánh Toàn)
Hani (Nguyễn Tuấn Phát),Shin (Lê Phúc Nhân)
Hani (Nguyễn Tuấn Phát),Light (Nguyễn Đức Minh) (Nguyễn Đức Minh)
Hani (Nguyễn Tuấn Phát),OPG1 (Phan Hoàng Tài)
Hani (Nguyễn Tuấn Phát),Eragon (Nguyễn Ngọc Huy) (Nguyễn Ngọc Huy)
Hani (Nguyễn Tuấn Phát),Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình)
Hani (Nguyễn Tuấn Phát),Zin (Nguyễn Tuấn Thọ)
Hani (Nguyễn Tuấn Phát),CombatLao (Nguyễn Võ Thành Luân)
Hani (Nguyễn Tuấn Phát),Osas (Hoàng Văn Cường)
Hani (Nguyễn Tuấn Phát),Zenni (Đỗ Tiến Đăng)
Beo (Phạm Vũ Khánh Toàn),OPG1 (Phan Hoàng Tài)
Beo (Phạm Vũ Khánh Toàn),CombatLao (Nguyễn Võ Thành Luân)
Beo (Phạm Vũ Khánh Toàn),Zenni (Đỗ Tiến Đăng)
Shin (Lê Phúc Nhân),OPG1 (Phan Hoàng Tài)
Shin (Lê Phúc Nhân),Zenni (Đỗ Tiến Đăng)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Eragon (Nguyễn Ngọc Huy) (Nguyễn Ngọc Huy)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Zin (Nguyễn Tuấn Thọ)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),CombatLao (Nguyễn Võ Thành Luân)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Osas (Hoàng Văn Cường)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Zenni (Đỗ Tiến Đăng)
OPG1 (Phan Hoàng Tài),CombatLao (Nguyễn Võ Thành Luân)
OPG1 (Phan Hoàng Tài),Zenni (Đỗ Tiến Đăng)
Eragon (Nguyễn Ngọc Huy) (Nguyễn Ngọc Huy),Osas (Hoàng Văn Cường)
Eragon (Nguyễn Ngọc Huy) (Nguyễn Ngọc Huy),Zenni (Đỗ Tiến Đăng)
Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình),CombatLao (Nguyễn Võ Thành Luân)
Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình),Osas (Hoàng Văn Cường)
Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình),Zenni (Đỗ Tiến Đăng)
Zin (Nguyễn Tuấn Thọ),Zenni (Đỗ Tiến Đăng)
CombatLao (Nguyễn Võ Thành Luân),Zenni (Đỗ Tiến Đăng)
Osas (Hoàng Văn Cường),Zenni (Đỗ Tiến Đăng)
DNK (Đỗ Ngọc Khải),Venus (Bùi Nguyễn Quốc Hoàng)
KrissKyle (Nguyễn Hữu Phúc),Venus (Bùi Nguyễn Quốc Hoàng)
KrissKyle (Nguyễn Hữu Phúc),Junie (Trần Hữu Nhật Minh)
Venus (Bùi Nguyễn Quốc Hoàng),Junie (Trần Hữu Nhật Minh)
Taurus (Đặng Văn Tài),Bara (Lê Hà Bảo Anh)
Taurus (Đặng Văn Tài),Zeroday (Đoàn Minh Trung)
Taurus (Đặng Văn Tài),Zin (Nguyễn Tuấn Thọ)
Taurus (Đặng Văn Tài),JetTrue (Đỗ Phú Hưởng)
Bara (Lê Hà Bảo Anh),Akeno (Hồ Trung Hậu)
Bara (Lê Hà Bảo Anh),JetTrue (Đỗ Phú Hưởng)
Zeroday (Đoàn Minh Trung),Akeno (Hồ Trung Hậu)
Zeroday (Đoàn Minh Trung),JetTrue (Đỗ Phú Hưởng)
Zin (Nguyễn Tuấn Thọ),Akeno (Hồ Trung Hậu)
Zin (Nguyễn Tuấn Thọ),JetTrue (Đỗ Phú Hưởng)
Akeno (Hồ Trung Hậu),JetTrue (Đỗ Phú Hưởng)
Twice (Nguyễn Trọng Phú) (Nguyễn Trọng Phú),Aihgn (Võ Hồng Nghĩa)
Twice (Nguyễn Trọng Phú) (Nguyễn Trọng Phú),Escanor (Nguyễn Phước Thành Duy) (Nguyễn Phước Thành Duy)
Twice (Nguyễn Trọng Phú) (Nguyễn Trọng Phú),Tofu (Đinh Tấn Phát) (Đinh Tấn Phát)
Twice (Nguyễn Trọng Phú) (Nguyễn Trọng Phú),bByYoO (Đinh Tấn Tài)
Twice (Nguyễn Trọng Phú) (Nguyễn Trọng Phú),JetTrue (Đỗ Phú Hưởng)
Aihgn (Võ Hồng Nghĩa),Escanor (Nguyễn Phước Thành Duy) (Nguyễn Phước Thành Duy)
Aihgn (Võ Hồng Nghĩa),Tofu (Đinh Tấn Phát) (Đinh Tấn Phát)
Aihgn (Võ Hồng Nghĩa),bByYoO (Đinh Tấn Tài)
Aihgn (Võ Hồng Nghĩa),JetTrue (Đỗ Phú Hưởng)
Escanor (Nguyễn Phước Thành Duy) (Nguyễn Phước Thành Duy),Tofu (Đinh Tấn Phát) (Đinh Tấn Phát)
Escanor (Nguyễn Phước Thành Duy) (Nguyễn Phước Thành Duy),bByYoO (Đinh Tấn Tài)
Escanor (Nguyễn Phước Thành Duy) (Nguyễn Phước Thành Duy),JetTrue (Đỗ Phú Hưởng)
Tofu (Đinh Tấn Phát) (Đinh Tấn Phát),bByYoO (Đinh Tấn Tài)
Tofu (Đinh Tấn Phát) (Đinh Tấn Phát),JetTrue (Đỗ Phú Hưởng)
bByYoO (Đinh Tấn Tài),JetTrue (Đỗ Phú Hưởng)
SunSieu (Trần Nhớ Thương),KaiZ (Trương Bửu)
SunSieu (Trần Nhớ Thương),Optimus (Trần Văn Cường)
SunSieu (Trần Nhớ Thương),Oralie (Trần Quốc Hưng)
SunSieu (Trần Nhớ Thương),Hai (Lê Hoàng Hải) (Lê Hoàng Hải)
SunSieu (Trần Nhớ Thương),Tuấn Kiệt (Trương Tuấn Kiệt)
KaiZ (Trương Bửu),Optimus (Trần Văn Cường)
KaiZ (Trương Bửu),Slayder (Nguyễn Linh Vương)
KaiZ (Trương Bửu),Oralie (Trần Quốc Hưng)
KaiZ (Trương Bửu),Hai (Lê Hoàng Hải) (Lê Hoàng Hải)
KaiZ (Trương Bửu),Tuấn Kiệt (Trương Tuấn Kiệt)
Optimus (Trần Văn Cường),Slayder (Nguyễn Linh Vương)
Optimus (Trần Văn Cường),Oralie (Trần Quốc Hưng)
Optimus (Trần Văn Cường),Hai (Lê Hoàng Hải) (Lê Hoàng Hải)
Optimus (Trần Văn Cường),Tuấn Kiệt (Trương Tuấn Kiệt)
Slayder (Nguyễn Linh Vương),Hai (Lê Hoàng Hải) (Lê Hoàng Hải)
Slayder (Nguyễn Linh Vương),Tuấn Kiệt (Trương Tuấn Kiệt)
Oralie (Trần Quốc Hưng),Hai (Lê Hoàng Hải) (Lê Hoàng Hải)
Oralie (Trần Quốc Hưng),Tuấn Kiệt (Trương Tuấn Kiệt)
Hai (Lê Hoàng Hải) (Lê Hoàng Hải),Tuấn Kiệt (Trương Tuấn Kiệt)
Calm (Đinh Trọng Quyết) (Đinh Trọng Quyết),Light (Nguyễn Đức Minh) (Nguyễn Đức Minh)
Calm (Đinh Trọng Quyết) (Đinh Trọng Quyết),Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình)
Calm (Đinh Trọng Quyết) (Đinh Trọng Quyết),Upin (Lê Hoài An)
Calm (Đinh Trọng Quyết) (Đinh Trọng Quyết),Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn)
Hani (Nguyễn Tuấn Phát),Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn)
Hani (Nguyễn Tuấn Phát),Tear (Nguyễn Chiến Thắng)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Upin (Lê Hoài An)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn)
Light (Nguyễn Đức Minh) (Nguyễn Đức Minh),Tear (Nguyễn Chiến Thắng)
Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình),Upin (Lê Hoài An)
Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình),Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn)
Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình),Tear (Nguyễn Chiến Thắng)
Upin (Lê Hoài An),CombatLao (Nguyễn Võ Thành Luân)
Upin (Lê Hoài An),Tear (Nguyễn Chiến Thắng)
Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn),CombatLao (Nguyễn Võ Thành Luân)
Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn),Tear (Nguyễn Chiến Thắng)
CombatLao (Nguyễn Võ Thành Luân),Tear (Nguyễn Chiến Thắng)
LL (Ngô Minh Quân) (Ngô Minh Quân),Potm (Văn Hữu Bảo)
LL (Ngô Minh Quân) (Ngô Minh Quân),Lee (Lee In-cheol) (Lee In-cheol (이인철))
yT (Bùi Thế Vinh),Potm (Văn Hữu Bảo)
yT (Bùi Thế Vinh),Lee (Lee In-cheol) (Lee In-cheol (이인철))
Sorn (Nguyễn Minh Hào),Potm (Văn Hữu Bảo)
Sorn (Nguyễn Minh Hào),Lee (Lee In-cheol) (Lee In-cheol (이인철))
Pake (Huỳnh Thanh Hoàng),Lee (Lee In-cheol) (Lee In-cheol (이인철))
Potm (Văn Hữu Bảo),EasyLove (Hứa Thành An)
Potm (Văn Hữu Bảo),Shaoran (Trần Hoàng Phúc)
Potm (Văn Hữu Bảo),Lee (Lee In-cheol) (Lee In-cheol (이인철))
Potm (Văn Hữu Bảo),Sergh (Liêu Nam Lộc)
EasyLove (Hứa Thành An),Lee (Lee In-cheol) (Lee In-cheol (이인철))
Shaoran (Trần Hoàng Phúc),Lee (Lee In-cheol) (Lee In-cheol (이인철))
Akeno (Hồ Trung Hậu),Tear (Nguyễn Chiến Thắng)
Zeroday (Đoàn Minh Trung),CombatLao (Nguyễn Võ Thành Luân)
Zeroday (Đoàn Minh Trung),Tear (Nguyễn Chiến Thắng)
Stark (Phan Công Minh) (Phan Công Minh),PetLand (Võ Huỳnh Quang Huy)
Stark (Phan Công Minh) (Phan Công Minh),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
YiJin (Nguyễn Lê Hải Đăng),PetLand (Võ Huỳnh Quang Huy)
YiJin (Nguyễn Lê Hải Đăng),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
PetLand (Võ Huỳnh Quang Huy),Slay (Nguyễn Ngọc Hùng)
PetLand (Võ Huỳnh Quang Huy),RonOP (Lê Thiên Hàn)
PetLand (Võ Huỳnh Quang Huy),Violet (Ngô Mạnh Quyền)
Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long),RonOP (Lê Thiên Hàn)
Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long),Violet (Ngô Mạnh Quyền)
KingJ (Lê Võ Đăng Khương),Aci (Nguyễn Minh Hảo)
Hani (Nguyễn Tuấn Phát),DNK (Đỗ Ngọc Khải)
Hani (Nguyễn Tuấn Phát),Artifact (Nguyễn Văn Hậu)
Hani (Nguyễn Tuấn Phát),Celebrity (Nguyễn Phước Long Hiệp)
Hani (Nguyễn Tuấn Phát),Venus (Bùi Nguyễn Quốc Hoàng)
Hani (Nguyễn Tuấn Phát),Aci (Nguyễn Minh Hảo)
Hani (Nguyễn Tuấn Phát),Nix (Mai Nhật Tân)
DNK (Đỗ Ngọc Khải),Aci (Nguyễn Minh Hảo)
DNK (Đỗ Ngọc Khải),Nix (Mai Nhật Tân)
Artifact (Nguyễn Văn Hậu),Aci (Nguyễn Minh Hảo)
Artifact (Nguyễn Văn Hậu),Nix (Mai Nhật Tân)
Celebrity (Nguyễn Phước Long Hiệp),Aci (Nguyễn Minh Hảo)
Celebrity (Nguyễn Phước Long Hiệp),Nix (Mai Nhật Tân)
Venus (Bùi Nguyễn Quốc Hoàng),Aci (Nguyễn Minh Hảo)
Venus (Bùi Nguyễn Quốc Hoàng),Nix (Mai Nhật Tân)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Garfield (Trần Thanh Lâm)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Victory (Nguyễn Quốc Thắng)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Divkid (Võ Thanh Tùng)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Ynot (Nguyễn Tony)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Bie (Trần Đức Hiếu)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Huỳnh Phương (Huỳnh Duy Phương)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Huu Loi (Trương Hữu Lợi)
Garfield (Trần Thanh Lâm),Bie (Trần Đức Hiếu)
Victory (Nguyễn Quốc Thắng),Ynot (Nguyễn Tony)
Victory (Nguyễn Quốc Thắng),Bie (Trần Đức Hiếu)
Victory (Nguyễn Quốc Thắng),Huỳnh Phương (Huỳnh Duy Phương)
Victory (Nguyễn Quốc Thắng),Huu Loi (Trương Hữu Lợi)
Divkid (Võ Thanh Tùng),Ynot (Nguyễn Tony)
Divkid (Võ Thanh Tùng),Bie (Trần Đức Hiếu)
Divkid (Võ Thanh Tùng),Huỳnh Phương (Huỳnh Duy Phương)
Divkid (Võ Thanh Tùng),Huu Loi (Trương Hữu Lợi)
Ynot (Nguyễn Tony),Huỳnh Phương (Huỳnh Duy Phương)
Ynot (Nguyễn Tony),Huu Loi (Trương Hữu Lợi)
Bie (Trần Đức Hiếu),Huu Loi (Trương Hữu Lợi)
Kiaya (Trần Duy Sang),BlazeS (Đỗ Đình Sang)
Kiaya (Trần Duy Sang),Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn)
Kiaya (Trần Duy Sang),Hope (Phạm Trung Hiếu)
Kiaya (Trần Duy Sang),Iris (Hồ Minh Triệu)
Spot (Nguyễn Phan Đình Khôi),Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn)
Spot (Nguyễn Phan Đình Khôi),Iris (Hồ Minh Triệu)
BlazeS (Đỗ Đình Sang),Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn)
BlazeS (Đỗ Đình Sang),Iris (Hồ Minh Triệu)
BlazeS (Đỗ Đình Sang),Tinikun (Dương Nguyễn Duy Thanh)
Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn),Iris (Hồ Minh Triệu)
Police (Huỳnh Thiếc Tuấn) (Huỳnh Thiếc Tuấn),Tinikun (Dương Nguyễn Duy Thanh)
Tuấn Kiệt (Trương Tuấn Kiệt),Hinn (Đinh Quang Huy)
Tuấn Kiệt (Trương Tuấn Kiệt),H.Phong (Phan Huy Phong)
SunSieu (Trần Nhớ Thương),Vormund (Mai Anh Tuấn)
SunSieu (Trần Nhớ Thương),Khanh (Đặng Thanh Phê)
SunSieu (Trần Nhớ Thương),Hinn (Đinh Quang Huy)
SunSieu (Trần Nhớ Thương),H.Phong (Phan Huy Phong)
KaiZ (Trương Bửu),Khanh (Đặng Thanh Phê)
KaiZ (Trương Bửu),Hinn (Đinh Quang Huy)
KaiZ (Trương Bửu),H.Phong (Phan Huy Phong)
Vormund (Mai Anh Tuấn),Optimus (Trần Văn Cường)
Vormund (Mai Anh Tuấn),Slayder (Nguyễn Linh Vương)
Vormund (Mai Anh Tuấn),Hinn (Đinh Quang Huy)
Vormund (Mai Anh Tuấn),H.Phong (Phan Huy Phong)
Optimus (Trần Văn Cường),Hinn (Đinh Quang Huy)
Optimus (Trần Văn Cường),H.Phong (Phan Huy Phong)
Khanh (Đặng Thanh Phê),Hinn (Đinh Quang Huy)
Khanh (Đặng Thanh Phê),H.Phong (Phan Huy Phong)
Slayder (Nguyễn Linh Vương),Hinn (Đinh Quang Huy)
Slayder (Nguyễn Linh Vương),H.Phong (Phan Huy Phong)
Hai (Lê Hoàng Hải) (Lê Hoàng Hải),H.Phong (Phan Huy Phong)
Hinn (Đinh Quang Huy),H.Phong (Phan Huy Phong)
Stark (Phan Công Minh) (Phan Công Minh),Dia1 (Lê Phú Quý)
YiJin (Nguyễn Lê Hải Đăng),Dia1 (Lê Phú Quý)
Dia1 (Lê Phú Quý),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
Dia1 (Lê Phú Quý),RonOP (Lê Thiên Hàn)
Dia1 (Lê Phú Quý),Violet (Ngô Mạnh Quyền)
Oralie (Trần Quốc Hưng),Slayder (Nguyễn Linh Vương)
Oralie (Trần Quốc Hưng),Hinn (Đinh Quang Huy)
Oralie (Trần Quốc Hưng),H.Phong (Phan Huy Phong)
Mias (Trần Mai Anh Khoa),CHP (Chung Hiệp Phát)
Mias (Trần Mai Anh Khoa),Upin (Lê Hoài An)
Mias (Trần Mai Anh Khoa),Sing (Nguyễn Lâm Việt Sinh)
CHP (Chung Hiệp Phát),Upin (Lê Hoài An)
CHP (Chung Hiệp Phát),Sing (Nguyễn Lâm Việt Sinh)
Upin (Lê Hoài An),Sing (Nguyễn Lâm Việt Sinh)
Calm (Đinh Trọng Quyết) (Đinh Trọng Quyết),Sorn (Nguyễn Minh Hào)
Sorn (Nguyễn Minh Hào),Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình)
Sorn (Nguyễn Minh Hào),Zin (Nguyễn Tuấn Thọ)
Sorn (Nguyễn Minh Hào),CombatLao (Nguyễn Võ Thành Luân)
Bear (Nguyễn Văn Tình) (Nguyễn Văn Tình),Zin (Nguyễn Tuấn Thọ)
Rika (Vũ Tuấn Mạnh) (Vũ Tuấn Mạnh),Kuroko (Trần Tuấn Anh) (Trần Tuấn Anh)
Kuroko (Trần Tuấn Anh) (Trần Tuấn Anh),Victory (Nguyễn Quốc Thắng)
Kuroko (Trần Tuấn Anh) (Trần Tuấn Anh),Divkid (Võ Thanh Tùng)
Kuroko (Trần Tuấn Anh) (Trần Tuấn Anh),Bie (Trần Đức Hiếu)
Nevan (Phùng Thiện Nhân),Genya (Trần Hồng Phúc)
Nevan (Phùng Thiện Nhân),Arcadia (Huỳnh Hữu Sang) (Huỳnh Hữu Sang)
Nevan (Phùng Thiện Nhân),GuonL (Tiêu Quốc Lương)
Ciel (Trần Tiến Thịnh) (Trần Tiến Thịnh),Genya (Trần Hồng Phúc)
Ciel (Trần Tiến Thịnh) (Trần Tiến Thịnh),Arcadia (Huỳnh Hữu Sang) (Huỳnh Hữu Sang)
Ciel (Trần Tiến Thịnh) (Trần Tiến Thịnh),GuonL (Tiêu Quốc Lương)
yT (Bùi Thế Vinh),Darklord (Vũ Hồng Sơn)
yT (Bùi Thế Vinh),Success (Lê Thành Công)
yT (Bùi Thế Vinh),Zeroday (Đoàn Minh Trung)
yT (Bùi Thế Vinh),Zeldris (Huỳnh Công Phương) (Huỳnh Công Phương)
