From,To
Maxi (Magnus Kristensen),JayJ (Juan Guibert)
Maxi (Magnus Kristensen),Invert (Gabriel Zoltan-Johan)
Maxi (Magnus Kristensen),Cop (David Roberson)
Pobelter (Eugene Park),JayJ (Juan Guibert)
Pobelter (Eugene Park),Invert (Gabriel Zoltan-Johan)
Pobelter (Eugene Park),Cop (David Roberson)
WildTurtle (Jason Tran),Cop (David Roberson)
JayJ (Juan Guibert),Cop (David Roberson)
Invert (Gabriel Zoltan-Johan),Cop (David Roberson)
Hauntzer (Kevin Yarnell),Contractz (Juan Garcia)
Hauntzer (Kevin Yarnell),Froggen (Henrik Hansen)
Hauntzer (Kevin Yarnell),Deftly (Matthew Chen)
Hauntzer (Kevin Yarnell),Olleh (Kim Joo-sung (김주성))
Hauntzer (Kevin Yarnell),Inero (Nick Smith)
Hauntzer (Kevin Yarnell),Jimmy (Jimmy Harrison)
Contractz (Juan Garcia),Froggen (Henrik Hansen)
Contractz (Juan Garcia),Olleh (Kim Joo-sung (김주성))
Contractz (Juan Garcia),Inero (Nick Smith)
Contractz (Juan Garcia),Jimmy (Jimmy Harrison)
Froggen (Henrik Hansen),Deftly (Matthew Chen)
Froggen (Henrik Hansen),Olleh (Kim Joo-sung (김주성))
Froggen (Henrik Hansen),Jimmy (Jimmy Harrison)
Deftly (Matthew Chen),Olleh (Kim Joo-sung (김주성))
Deftly (Matthew Chen),Inero (Nick Smith)
Deftly (Matthew Chen),Jimmy (Jimmy Harrison)
Olleh (Kim Joo-sung (김주성)),Inero (Nick Smith)
Olleh (Kim Joo-sung (김주성)),Jimmy (Jimmy Harrison)
Inero (Nick Smith),Jimmy (Jimmy Harrison)
Allorim (Kieran Logue),Dardoch (Joshua Hartnett)
Allorim (Kieran Logue),Crown (Lee Min-ho (이민호))
Allorim (Kieran Logue),Asta (Toàn Trần) (Toàn Trần)
Allorim (Kieran Logue),Croissant (Chris Sun)
Dhokla (Niship Doshi),Dardoch (Joshua Hartnett)
Dhokla (Niship Doshi),Meteos (William Hartman)
Dhokla (Niship Doshi),Crown (Lee Min-ho (이민호))
Dhokla (Niship Doshi),Asta (Toàn Trần) (Toàn Trần)
Dhokla (Niship Doshi),Gate (Austin Yu)
Dardoch (Joshua Hartnett),Crown (Lee Min-ho (이민호))
Dardoch (Joshua Hartnett),Asta (Toàn Trần) (Toàn Trần)
Dardoch (Joshua Hartnett),Arrow (Noh Dong-hyeon (노동현))
Dardoch (Joshua Hartnett),Gate (Austin Yu)
Dardoch (Joshua Hartnett),Baby (Terry Chuong) (Terry Chuong)
Dardoch (Joshua Hartnett),Zaboutine (Thomas Si-Hassen)
Dardoch (Joshua Hartnett),Croissant (Chris Sun)
Meteos (William Hartman),Crown (Lee Min-ho (이민호))
Meteos (William Hartman),Baby (Terry Chuong) (Terry Chuong)
Meteos (William Hartman),Zaboutine (Thomas Si-Hassen)
Meteos (William Hartman),Croissant (Chris Sun)
Crown (Lee Min-ho (이민호)),Asta (Toàn Trần) (Toàn Trần)
Crown (Lee Min-ho (이민호)),Arrow (Noh Dong-hyeon (노동현))
Crown (Lee Min-ho (이민호)),Gate (Austin Yu)
Crown (Lee Min-ho (이민호)),Baby (Terry Chuong) (Terry Chuong)
Crown (Lee Min-ho (이민호)),Zaboutine (Thomas Si-Hassen)
Crown (Lee Min-ho (이민호)),Croissant (Chris Sun)
Asta (Toàn Trần) (Toàn Trần),Gate (Austin Yu)
Asta (Toàn Trần) (Toàn Trần),Zaboutine (Thomas Si-Hassen)
Asta (Toàn Trần) (Toàn Trần),Croissant (Chris Sun)
Gate (Austin Yu),Croissant (Chris Sun)
Impact (Jeong Eon-young (정언영)),CoreJJ (Jo Yong-in (조응인))
Xmithie (Jake Kevin Puchero),Incarnati0n (Nicolaj Jensen)
Xmithie (Jake Kevin Puchero),CoreJJ (Jo Yong-in (조응인))
Incarnati0n (Nicolaj Jensen),"Doublelift (Yiliang ""Peter"" Peng)"
Incarnati0n (Nicolaj Jensen),CoreJJ (Jo Yong-in (조응인))
Incarnati0n (Nicolaj Jensen),Cain (Jang Nu-ri (장누리))
Incarnati0n (Nicolaj Jensen),dodo8 (Kang Jun-hyeok (강준혁))
"Doublelift (Yiliang ""Peter"" Peng)",CoreJJ (Jo Yong-in (조응인))
CoreJJ (Jo Yong-in (조응인)),Cain (Jang Nu-ri (장누리))
CoreJJ (Jo Yong-in (조응인)),dodo8 (Kang Jun-hyeok (강준혁))
Broken Blade (Sergen Çelik),Akaadian (Matthew Higginbotham)
Broken Blade (Sergen Çelik),Bjergsen (Søren Bjerg)
Broken Blade (Sergen Çelik),Zven (Jesper Svenningsen)
Broken Blade (Sergen Çelik),Smoothie (Andy Ta)
Broken Blade (Sergen Çelik),Zikzlol (Tony Gray)
Broken Blade (Sergen Çelik),Lustboy (Ham Jang-sik (함장식))
Broken Blade (Sergen Çelik),Goldman (Zachary Goldman)
Akaadian (Matthew Higginbotham),Bjergsen (Søren Bjerg)
Akaadian (Matthew Higginbotham),Zven (Jesper Svenningsen)
Akaadian (Matthew Higginbotham),Smoothie (Andy Ta)
Akaadian (Matthew Higginbotham),Zikzlol (Tony Gray)
Akaadian (Matthew Higginbotham),Lustboy (Ham Jang-sik (함장식))
Akaadian (Matthew Higginbotham),Goldman (Zachary Goldman)
Bjergsen (Søren Bjerg),Smoothie (Andy Ta)
Bjergsen (Søren Bjerg),Zikzlol (Tony Gray)
Bjergsen (Søren Bjerg),Goldman (Zachary Goldman)
Zven (Jesper Svenningsen),Smoothie (Andy Ta)
Zven (Jesper Svenningsen),Zikzlol (Tony Gray)
Zven (Jesper Svenningsen),Goldman (Zachary Goldman)
Smoothie (Andy Ta),Zikzlol (Tony Gray)
Smoothie (Andy Ta),Lustboy (Ham Jang-sik (함장식))
Smoothie (Andy Ta),Goldman (Zachary Goldman)
Zikzlol (Tony Gray),Lustboy (Ham Jang-sik (함장식))
Ssumday (Kim Chan-ho (김찬호)),Amazing (Maurice Stückenschneider) (Maurice Stückenschneider)
Ssumday (Kim Chan-ho (김찬호)),Joseph Jang (Joseph Jang)
FakeGod (Aaron Lee),Amazing (Maurice Stückenschneider) (Maurice Stückenschneider)
FakeGod (Aaron Lee),Ryu (Ryu Sang-wook (류상욱))
FakeGod (Aaron Lee),Aphromoo (Zaqueri Black)
FakeGod (Aaron Lee),Joseph Jang (Joseph Jang)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Soligo (Max Soong)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Ryu (Ryu Sang-wook (류상욱))
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Bang (Bae Jun-sik (배준식))
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Aphromoo (Zaqueri Black)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),pr0lly (Neil Hammad)
Amazing (Maurice Stückenschneider) (Maurice Stückenschneider),Joseph Jang (Joseph Jang)
Soligo (Max Soong),Joseph Jang (Joseph Jang)
Ryu (Ryu Sang-wook (류상욱)),Bang (Bae Jun-sik (배준식))
Ryu (Ryu Sang-wook (류상욱)),Joseph Jang (Joseph Jang)
Bang (Bae Jun-sik (배준식)),Joseph Jang (Joseph Jang)
Aphromoo (Zaqueri Black),Joseph Jang (Joseph Jang)
pr0lly (Neil Hammad),Joseph Jang (Joseph Jang)
Kumo (Ziqing Zhao),Svenskeren (Dennis Johnsen)
Kumo (Ziqing Zhao),Nisqy (Yasin Dinçer)
Kumo (Ziqing Zhao),SnEaKyCaStRo (Zachary Scuderi)
Kumo (Ziqing Zhao),Zeyzal (Tristan Stidam)
Kumo (Ziqing Zhao),RapidStar (Jung Min-sung (정민성))
Svenskeren (Dennis Johnsen),Deftly (Matthew Chen)
Nisqy (Yasin Dinçer),Deftly (Matthew Chen)
Deftly (Matthew Chen),Reapered (Bok Han-gyu (복한규))
Deftly (Matthew Chen),RapidStar (Jung Min-sung (정민성))
LirA (Nam Tae-yoo (남태유)),Thinkcard (Thomas Slotkin)
Damonte (Tanner Damonte),Cody Sun (Cody Sun)
Damonte (Tanner Damonte),Artemis_(Connor_Doyle) (Connor Doyle)
Cody Sun (Cody Sun),Thinkcard (Thomas Slotkin)
Vulcan (Philippe Laflamme) (Philippe Laflamme),Thinkcard (Thomas Slotkin)
mcscrag (Brendan McGee),Thinkcard (Thomas Slotkin)
Thinkcard (Thomas Slotkin),Artemis_(Connor_Doyle) (Connor Doyle)
Ruin (Kim Hyeong-min (김형민)),Wiggily (Raymond Griffin)
Ruin (Kim Hyeong-min (김형민)),PowerOfEvil (Tristan Schrage)
Ruin (Kim Hyeong-min (김형민)),Stixxay (Trevor Hayes)
Ruin (Kim Hyeong-min (김형민)),Biofrost (Vincent Wang)
Ruin (Kim Hyeong-min (김형민)),Weldon (Weldon Green)
Ruin (Kim Hyeong-min (김형민)),Irean (Heo Yeong-cheol (허영철))
TheSoloKing (Colin Earnest),MikeYeung (Michael Yeung)
TheSoloKing (Colin Earnest),Yusui (David Bloomquist)
TheSoloKing (Colin Earnest),Lost (Lawrence Hui)
Lourlo (Samson Jackson),Panda (James Ding) (James Ding)
Lourlo (Samson Jackson),MikeYeung (Michael Yeung)
Lourlo (Samson Jackson),FeniX (Kim Jae-hoon (김재훈))
Lourlo (Samson Jackson),WizFujiiN (Apollo Price)
Lourlo (Samson Jackson),Hakuho (Nickolas Surgent)
Lourlo (Samson Jackson),SSONG (Kim Sang-soo (김상수))
Rush (Lee Yoon-jae (이윤재)),Yusui (David Bloomquist)
Rush (Lee Yoon-jae (이윤재)),Lost (Lawrence Hui)
MikeYeung (Michael Yeung),FeniX (Kim Jae-hoon (김재훈))
MikeYeung (Michael Yeung),WizFujiiN (Apollo Price)
MikeYeung (Michael Yeung),Hakuho (Nickolas Surgent)
MikeYeung (Michael Yeung),Akiri (Tyler Perron)
Yusui (David Bloomquist),Lost (Lawrence Hui)
Yusui (David Bloomquist),Hakuho (Nickolas Surgent)
Yusui (David Bloomquist),SSONG (Kim Sang-soo (김상수))
Yusui (David Bloomquist),Akiri (Tyler Perron)
Lost (Lawrence Hui),Hakuho (Nickolas Surgent)
Lost (Lawrence Hui),SSONG (Kim Sang-soo (김상수))
Lost (Lawrence Hui),Akiri (Tyler Perron)
V1per (Omran Shoura),Wadid (Kim Bae-in (김배인))
Santorin (Lucas Larsen),Wadid (Kim Bae-in (김배인))
Pobelter (Eugene Park),Wadid (Kim Bae-in (김배인))
WildTurtle (Jason Tran),Wadid (Kim Bae-in (김배인))
Wadid (Kim Bae-in (김배인)),Invert (Gabriel Zoltan-Johan)
Wadid (Kim Bae-in (김배인)),Cop (David Roberson)
Hauntzer (Kevin Yarnell),FBI (Victor Huang)
Hauntzer (Kevin Yarnell),HuHi (Choi Jae-hyun (최재현))
Hauntzer (Kevin Yarnell),Potluck (Nicholas Pollock)
Contractz (Juan Garcia),FBI (Victor Huang)
Contractz (Juan Garcia),HuHi (Choi Jae-hyun (최재현))
Contractz (Juan Garcia),Potluck (Nicholas Pollock)
Froggen (Henrik Hansen),FBI (Victor Huang)
Froggen (Henrik Hansen),HuHi (Choi Jae-hyun (최재현))
Froggen (Henrik Hansen),Potluck (Nicholas Pollock)
Deftly (Matthew Chen),Potluck (Nicholas Pollock)
FBI (Victor Huang),HuHi (Choi Jae-hyun (최재현))
FBI (Victor Huang),Jimmy (Jimmy Harrison)
FBI (Victor Huang),Potluck (Nicholas Pollock)
FBI (Victor Huang),Inero (Nick Smith)
Olleh (Kim Joo-sung (김주성)),Potluck (Nicholas Pollock)
HuHi (Choi Jae-hyun (최재현)),Jimmy (Jimmy Harrison)
HuHi (Choi Jae-hyun (최재현)),Potluck (Nicholas Pollock)
HuHi (Choi Jae-hyun (최재현)),Inero (Nick Smith)
Jimmy (Jimmy Harrison),Potluck (Nicholas Pollock)
Dhokla (Niship Doshi),Scarlet (Marcel Wiederhofer) (Marcel Wiederhofer)
Meteos (William Hartman),Scarlet (Marcel Wiederhofer) (Marcel Wiederhofer)
Scarlet (Marcel Wiederhofer) (Marcel Wiederhofer),Arrow (Noh Dong-hyeon (노동현))
Scarlet (Marcel Wiederhofer) (Marcel Wiederhofer),Baby (Terry Chuong) (Terry Chuong)
Scarlet (Marcel Wiederhofer) (Marcel Wiederhofer),Zaboutine (Thomas Si-Hassen)
Scarlet (Marcel Wiederhofer) (Marcel Wiederhofer),Croissant (Chris Sun)
Broken Blade (Sergen Çelik),Grigne (Jonathan Armao)
Broken Blade (Sergen Çelik),Spica (Mingyi Lu)
Broken Blade (Sergen Çelik),Peter (Peter Zhang) (Peter Zhang (張藝))
Akaadian (Matthew Higginbotham),Peter (Peter Zhang) (Peter Zhang (張藝))
Grigne (Jonathan Armao),Smoothie (Andy Ta)
Grigne (Jonathan Armao),Zikzlol (Tony Gray)
Grigne (Jonathan Armao),Goldman (Zachary Goldman)
Spica (Mingyi Lu),Bjergsen (Søren Bjerg)
Spica (Mingyi Lu),Zven (Jesper Svenningsen)
Spica (Mingyi Lu),Smoothie (Andy Ta)
Spica (Mingyi Lu),Zikzlol (Tony Gray)
Spica (Mingyi Lu),Peter (Peter Zhang) (Peter Zhang (張藝))
Bjergsen (Søren Bjerg),Peter (Peter Zhang) (Peter Zhang (張藝))
Zven (Jesper Svenningsen),Peter (Peter Zhang) (Peter Zhang (張藝))
Smoothie (Andy Ta),Peter (Peter Zhang) (Peter Zhang (張藝))
Zikzlol (Tony Gray),Peter (Peter Zhang) (Peter Zhang (張藝))
Licorice (Eric Ritchie),Reignover (Kim Yeu-jin (김의진))
Svenskeren (Dennis Johnsen),Reignover (Kim Yeu-jin (김의진))
Nisqy (Yasin Dinçer),Reignover (Kim Yeu-jin (김의진))
SnEaKyCaStRo (Zachary Scuderi),Reignover (Kim Yeu-jin (김의진))
Zeyzal (Tristan Stidam),Reignover (Kim Yeu-jin (김의진))
Reapered (Bok Han-gyu (복한규)),Reignover (Kim Yeu-jin (김의진))
V1per (Omran Shoura),Santorin (Lucas Larsen)
Santorin (Lucas Larsen),Pobelter (Eugene Park)
Santorin (Lucas Larsen),WildTurtle (Jason Tran)
Santorin (Lucas Larsen),Wadid (Kim Bae-in (김배인))
Santorin (Lucas Larsen),Invert (Gabriel Zoltan-Johan)
Santorin (Lucas Larsen),Cop (David Roberson)
Ssumday (Kim Chan-ho (김찬호)),Ryoma (Tommy Le)
Ssumday (Kim Chan-ho (김찬호)),Zikzlol (Tony Gray)
Meteos (William Hartman),Ryoma (Tommy Le)
Meteos (William Hartman),Zikzlol (Tony Gray)
Meteos (William Hartman),Joseph Jang (Joseph Jang)
Ryoma (Tommy Le),Cody Sun (Cody Sun)
Ryoma (Tommy Le),Stuntopolis (William Chen)
Ryoma (Tommy Le),Zikzlol (Tony Gray)
Ryoma (Tommy Le),Joseph Jang (Joseph Jang)
Cody Sun (Cody Sun),Stuntopolis (William Chen)
Cody Sun (Cody Sun),Zikzlol (Tony Gray)
Cody Sun (Cody Sun),Joseph Jang (Joseph Jang)
Stuntopolis (William Chen),Zikzlol (Tony Gray)
Stuntopolis (William Chen),Joseph Jang (Joseph Jang)
Zikzlol (Tony Gray),Joseph Jang (Joseph Jang)
Licorice (Eric Ritchie),Zven (Jesper Svenningsen)
Licorice (Eric Ritchie),Vulcan (Philippe Laflamme) (Philippe Laflamme)
Licorice (Eric Ritchie),Westrice (Jonathan Nguyen)
Blaber (Robert Huang),Zven (Jesper Svenningsen)
Blaber (Robert Huang),Vulcan (Philippe Laflamme) (Philippe Laflamme)
Nisqy (Yasin Dinçer),Zven (Jesper Svenningsen)
Nisqy (Yasin Dinçer),Vulcan (Philippe Laflamme) (Philippe Laflamme)
Nisqy (Yasin Dinçer),Westrice (Jonathan Nguyen)
Zven (Jesper Svenningsen),Vulcan (Philippe Laflamme) (Philippe Laflamme)
Zven (Jesper Svenningsen),Reapered (Bok Han-gyu (복한규))
Zven (Jesper Svenningsen),Westrice (Jonathan Nguyen)
Vulcan (Philippe Laflamme) (Philippe Laflamme),Reapered (Bok Han-gyu (복한규))
Vulcan (Philippe Laflamme) (Philippe Laflamme),Westrice (Jonathan Nguyen)
Ruin (Kim Hyeong-min (김형민)),Crown (Lee Min-ho (이민호))
Ruin (Kim Hyeong-min (김형민)),Pobelter (Eugene Park)
Ruin (Kim Hyeong-min (김형민)),Wind (Oh Myeong-jin) (Oh Myeong-jin (오명진))
Ruin (Kim Hyeong-min (김형민)),Smoothie (Andy Ta)
Ruin (Kim Hyeong-min (김형민)),SSONG (Kim Sang-soo (김상수))
Wiggily (Raymond Griffin),Crown (Lee Min-ho (이민호))
Wiggily (Raymond Griffin),Pobelter (Eugene Park)
Wiggily (Raymond Griffin),Wind (Oh Myeong-jin) (Oh Myeong-jin (오명진))
Wiggily (Raymond Griffin),Smoothie (Andy Ta)
Wiggily (Raymond Griffin),SSONG (Kim Sang-soo (김상수))
Crown (Lee Min-ho (이민호)),Stixxay (Trevor Hayes)
Crown (Lee Min-ho (이민호)),Smoothie (Andy Ta)
Crown (Lee Min-ho (이민호)),SSONG (Kim Sang-soo (김상수))
Crown (Lee Min-ho (이민호)),Weldon (Weldon Green)
Pobelter (Eugene Park),Stixxay (Trevor Hayes)
Pobelter (Eugene Park),Wind (Oh Myeong-jin) (Oh Myeong-jin (오명진))
Pobelter (Eugene Park),Smoothie (Andy Ta)
Pobelter (Eugene Park),Weldon (Weldon Green)
Stixxay (Trevor Hayes),Smoothie (Andy Ta)
Stixxay (Trevor Hayes),SSONG (Kim Sang-soo (김상수))
Wind (Oh Myeong-jin) (Oh Myeong-jin (오명진)),Smoothie (Andy Ta)
Wind (Oh Myeong-jin) (Oh Myeong-jin (오명진)),SSONG (Kim Sang-soo (김상수))
Wind (Oh Myeong-jin) (Oh Myeong-jin (오명진)),Weldon (Weldon Green)
Smoothie (Andy Ta),SSONG (Kim Sang-soo (김상수))
Smoothie (Andy Ta),Weldon (Weldon Green)
SSONG (Kim Sang-soo (김상수)),Weldon (Weldon Green)
Huni (Heo Seung-hoon (허승훈)),Grigne (Jonathan Armao)
Huni (Heo Seung-hoon (허승훈)),Akaadian (Matthew Higginbotham)
Huni (Heo Seung-hoon (허승훈)),Froggen (Henrik Hansen)
Huni (Heo Seung-hoon (허승훈)),Johnsun (Johnson Nguyen)
Huni (Heo Seung-hoon (허승훈)),Aphromoo (Zaqueri Black)
Huni (Heo Seung-hoon (허승훈)),Invert (Gabriel Zoltan-Johan)
Grigne (Jonathan Armao),Johnsun (Johnson Nguyen)
Grigne (Jonathan Armao),Aphromoo (Zaqueri Black)
Grigne (Jonathan Armao),Thinkcard (Thomas Slotkin)
Grigne (Jonathan Armao),Invert (Gabriel Zoltan-Johan)
Akaadian (Matthew Higginbotham),Johnsun (Johnson Nguyen)
Akaadian (Matthew Higginbotham),Aphromoo (Zaqueri Black)
Akaadian (Matthew Higginbotham),Thinkcard (Thomas Slotkin)
Akaadian (Matthew Higginbotham),Invert (Gabriel Zoltan-Johan)
Froggen (Henrik Hansen),Johnsun (Johnson Nguyen)
Froggen (Henrik Hansen),Aphromoo (Zaqueri Black)
Froggen (Henrik Hansen),Thinkcard (Thomas Slotkin)
Froggen (Henrik Hansen),Invert (Gabriel Zoltan-Johan)
Johnsun (Johnson Nguyen),Aphromoo (Zaqueri Black)
Johnsun (Johnson Nguyen),Thinkcard (Thomas Slotkin)
Johnsun (Johnson Nguyen),Invert (Gabriel Zoltan-Johan)
Aphromoo (Zaqueri Black),Thinkcard (Thomas Slotkin)
Aphromoo (Zaqueri Black),Invert (Gabriel Zoltan-Johan)
Thinkcard (Thomas Slotkin),Invert (Gabriel Zoltan-Johan)
Kumo (Ziqing Zhao),Svenskeren (Dennis Johnsen)
Kumo (Ziqing Zhao),Jiizuke (Daniele di Mauro)
Kumo (Ziqing Zhao),Bang (Bae Jun-sik (배준식))
Kumo (Ziqing Zhao),Zeyzal (Tristan Stidam)
Kumo (Ziqing Zhao),Irean (Heo Yeong-cheol (허영철))
Kumo (Ziqing Zhao),Artemis_(Connor_Doyle) (Connor Doyle)
Svenskeren (Dennis Johnsen),Jiizuke (Daniele di Mauro)
Svenskeren (Dennis Johnsen),Bang (Bae Jun-sik (배준식))
Svenskeren (Dennis Johnsen),Irean (Heo Yeong-cheol (허영철))
Svenskeren (Dennis Johnsen),Artemis_(Connor_Doyle) (Connor Doyle)
Jiizuke (Daniele di Mauro),Bang (Bae Jun-sik (배준식))
Jiizuke (Daniele di Mauro),Zeyzal (Tristan Stidam)
Jiizuke (Daniele di Mauro),Irean (Heo Yeong-cheol (허영철))
Jiizuke (Daniele di Mauro),Artemis_(Connor_Doyle) (Connor Doyle)
Bang (Bae Jun-sik (배준식)),Zeyzal (Tristan Stidam)
Bang (Bae Jun-sik (배준식)),Irean (Heo Yeong-cheol (허영철))
Bang (Bae Jun-sik (배준식)),Artemis_(Connor_Doyle) (Connor Doyle)
Zeyzal (Tristan Stidam),Irean (Heo Yeong-cheol (허영철))
Zeyzal (Tristan Stidam),Artemis_(Connor_Doyle) (Connor Doyle)
Irean (Heo Yeong-cheol (허영철)),Artemis_(Connor_Doyle) (Connor Doyle)
V1per (Omran Shoura),PowerOfEvil (Tristan Schrage)
V1per (Omran Shoura),IgNar (Lee Dong-geun (이동근))
V1per (Omran Shoura),Curry (Anand Agarwal)
V1per (Omran Shoura),DLim (David Lim)
TheSoloKing (Colin Earnest),PowerOfEvil (Tristan Schrage)
TheSoloKing (Colin Earnest),WildTurtle (Jason Tran)
TheSoloKing (Colin Earnest),IgNar (Lee Dong-geun (이동근))
Santorin (Lucas Larsen),PowerOfEvil (Tristan Schrage)
Santorin (Lucas Larsen),IgNar (Lee Dong-geun (이동근))
Santorin (Lucas Larsen),Curry (Anand Agarwal)
Santorin (Lucas Larsen),DLim (David Lim)
PowerOfEvil (Tristan Schrage),WildTurtle (Jason Tran)
PowerOfEvil (Tristan Schrage),IgNar (Lee Dong-geun (이동근))
PowerOfEvil (Tristan Schrage),Curry (Anand Agarwal)
PowerOfEvil (Tristan Schrage),DLim (David Lim)
WildTurtle (Jason Tran),IgNar (Lee Dong-geun (이동근))
WildTurtle (Jason Tran),Curry (Anand Agarwal)
WildTurtle (Jason Tran),DLim (David Lim)
IgNar (Lee Dong-geun (이동근)),Curry (Anand Agarwal)
IgNar (Lee Dong-geun (이동근)),DLim (David Lim)
Curry (Anand Agarwal),DLim (David Lim)
Hauntzer (Kevin Yarnell),Closer (Can Çelik) (Can Çelik)
Hauntzer (Kevin Yarnell),KEITHMCBRIEF (Yuri Jew)
Hauntzer (Kevin Yarnell),ChuChuZ (Aaron Bland)
Closer (Can Çelik) (Can Çelik),goldenglue (Greyson Gilmer)
Closer (Can Çelik) (Can Çelik),FBI (Victor Huang)
Closer (Can Çelik) (Can Çelik),KEITHMCBRIEF (Yuri Jew)
Closer (Can Çelik) (Can Çelik),HuHi (Choi Jae-hyun (최재현))
Closer (Can Çelik) (Can Çelik),Inero (Nick Smith)
Closer (Can Çelik) (Can Çelik),ChuChuZ (Aaron Bland)
goldenglue (Greyson Gilmer),FBI (Victor Huang)
goldenglue (Greyson Gilmer),HuHi (Choi Jae-hyun (최재현))
goldenglue (Greyson Gilmer),Inero (Nick Smith)
goldenglue (Greyson Gilmer),ChuChuZ (Aaron Bland)
FBI (Victor Huang),KEITHMCBRIEF (Yuri Jew)
FBI (Victor Huang),ChuChuZ (Aaron Bland)
KEITHMCBRIEF (Yuri Jew),ChuChuZ (Aaron Bland)
HuHi (Choi Jae-hyun (최재현)),ChuChuZ (Aaron Bland)
Inero (Nick Smith),ChuChuZ (Aaron Bland)
sOAZ (Paul Boyer),Xmithie (Jake Kevin Puchero)
sOAZ (Paul Boyer),Eika (Jérémy Valdenaire)
sOAZ (Paul Boyer),Altec (Johnny Ru)
sOAZ (Paul Boyer),WizFujiiN (Apollo Price)
sOAZ (Paul Boyer),Hakuho (Nickolas Surgent)
sOAZ (Paul Boyer),Zaboutine (Thomas Si-Hassen)
sOAZ (Paul Boyer),GotoOne (Adrien Picard)
Xmithie (Jake Kevin Puchero),Eika (Jérémy Valdenaire)
Xmithie (Jake Kevin Puchero),Altec (Johnny Ru)
Xmithie (Jake Kevin Puchero),WizFujiiN (Apollo Price)
Xmithie (Jake Kevin Puchero),Hakuho (Nickolas Surgent)
Xmithie (Jake Kevin Puchero),Zaboutine (Thomas Si-Hassen)
Xmithie (Jake Kevin Puchero),GotoOne (Adrien Picard)
Eika (Jérémy Valdenaire),Altec (Johnny Ru)
Eika (Jérémy Valdenaire),WizFujiiN (Apollo Price)
Eika (Jérémy Valdenaire),Hakuho (Nickolas Surgent)
Eika (Jérémy Valdenaire),Zaboutine (Thomas Si-Hassen)
Eika (Jérémy Valdenaire),GotoOne (Adrien Picard)
Altec (Johnny Ru),Hakuho (Nickolas Surgent)
Altec (Johnny Ru),Zaboutine (Thomas Si-Hassen)
Altec (Johnny Ru),GotoOne (Adrien Picard)
WizFujiiN (Apollo Price),Zaboutine (Thomas Si-Hassen)
WizFujiiN (Apollo Price),GotoOne (Adrien Picard)
Hakuho (Nickolas Surgent),Zaboutine (Thomas Si-Hassen)
Hakuho (Nickolas Surgent),GotoOne (Adrien Picard)
Zaboutine (Thomas Si-Hassen),GotoOne (Adrien Picard)
Impact (Jeong Eon-young (정언영)),Shernfire (Shern Tai)
Impact (Jeong Eon-young (정언영)),Broxah (Mads Brock-Pedersen)
Impact (Jeong Eon-young (정언영)),Tactical (Edward Ra)
Shernfire (Shern Tai),Incarnati0n (Nicolaj Jensen)
Shernfire (Shern Tai),"Doublelift (Yiliang ""Peter"" Peng)"
Shernfire (Shern Tai),CoreJJ (Jo Yong-in (조응인))
Shernfire (Shern Tai),Cain (Jang Nu-ri (장누리))
Shernfire (Shern Tai),dodo8 (Kang Jun-hyeok (강준혁))
Broxah (Mads Brock-Pedersen),Incarnati0n (Nicolaj Jensen)
Broxah (Mads Brock-Pedersen),"Doublelift (Yiliang ""Peter"" Peng)"
Broxah (Mads Brock-Pedersen),Tactical (Edward Ra)
Broxah (Mads Brock-Pedersen),CoreJJ (Jo Yong-in (조응인))
Broxah (Mads Brock-Pedersen),Cain (Jang Nu-ri (장누리))
Broxah (Mads Brock-Pedersen),dodo8 (Kang Jun-hyeok (강준혁))
Incarnati0n (Nicolaj Jensen),Tactical (Edward Ra)
Tactical (Edward Ra),CoreJJ (Jo Yong-in (조응인))
Tactical (Edward Ra),Cain (Jang Nu-ri (장누리))
Tactical (Edward Ra),dodo8 (Kang Jun-hyeok (강준혁))
Broken Blade (Sergen Çelik),Dardoch (Joshua Hartnett)
Broken Blade (Sergen Çelik),Kobbe (Kasper Kobberup)
Broken Blade (Sergen Çelik),Biofrost (Vincent Wang)
Dardoch (Joshua Hartnett),Bjergsen (Søren Bjerg)
Dardoch (Joshua Hartnett),Kobbe (Kasper Kobberup)
Dardoch (Joshua Hartnett),Biofrost (Vincent Wang)
Dardoch (Joshua Hartnett),Peter (Peter Zhang) (Peter Zhang (張藝))
Dardoch (Joshua Hartnett),Lustboy (Ham Jang-sik (함장식))
Bjergsen (Søren Bjerg),Kobbe (Kasper Kobberup)
Kobbe (Kasper Kobberup),Biofrost (Vincent Wang)
Kobbe (Kasper Kobberup),Peter (Peter Zhang) (Peter Zhang (張藝))
Kobbe (Kasper Kobberup),Lustboy (Ham Jang-sik (함장식))
Biofrost (Vincent Wang),Peter (Peter Zhang) (Peter Zhang (張藝))
Biofrost (Vincent Wang),Lustboy (Ham Jang-sik (함장식))
Peter (Peter Zhang) (Peter Zhang (張藝)),Lustboy (Ham Jang-sik (함장식))
Ssumday (Kim Chan-ho (김찬호)),Contractz (Juan Garcia)
Ssumday (Kim Chan-ho (김찬호)),Cody Sun (Cody Sun)
