From,To
Peanut (Han Wang-ho (한왕호)),NoFe (Jeong No-chul (정노철))
Looper (Jang Hyeong-seok (장형석)),Mlxg (Liu Shi-Yu (刘世宇))
Looper (Jang Hyeong-seok (장형석)),Xiaohu (Li Yuan-Hao (李元浩))
Looper (Jang Hyeong-seok (장형석)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Looper (Jang Hyeong-seok (장형석)),Fly (Kim Sang-chul) (Kim Sang-chul (김상철))
Mlxg (Liu Shi-Yu (刘世宇)),Xiaohu (Li Yuan-Hao (李元浩))
Mlxg (Liu Shi-Yu (刘世宇)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Mlxg (Liu Shi-Yu (刘世宇)),Mata (Cho Se-hyoung (조세형))
Mlxg (Liu Shi-Yu (刘世宇)),Fly (Kim Sang-chul) (Kim Sang-chul (김상철))
Xiaohu (Li Yuan-Hao (李元浩)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Xiaohu (Li Yuan-Hao (李元浩)),Mata (Cho Se-hyoung (조세형))
Xiaohu (Li Yuan-Hao (李元浩)),Fly (Kim Sang-chul) (Kim Sang-chul (김상철))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Mata (Cho Se-hyoung (조세형))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Fly (Kim Sang-chul) (Kim Sang-chul (김상철))
Mata (Cho Se-hyoung (조세형)),Fly (Kim Sang-chul) (Kim Sang-chul (김상철))
CuVee (Lee Seong-jin (이성진)),Ambition (Kang Chan-yong (강찬용))
CuVee (Lee Seong-jin (이성진)),Crown (Lee Min-ho (이민호))
CuVee (Lee Seong-jin (이성진)),Ruler (Park Jae-hyuk (박재혁))
CuVee (Lee Seong-jin (이성진)),Wraith (Kwon Ji-min (권지민))
CuVee (Lee Seong-jin (이성진)),CoreJJ (Jo Yong-in (조용인))
CuVee (Lee Seong-jin (이성진)),Edgar (Choi Woo-beom (최우범))
Ambition (Kang Chan-yong (강찬용)),Crown (Lee Min-ho (이민호))
Ambition (Kang Chan-yong (강찬용)),Ruler (Park Jae-hyuk (박재혁))
Ambition (Kang Chan-yong (강찬용)),Wraith (Kwon Ji-min (권지민))
Ambition (Kang Chan-yong (강찬용)),CoreJJ (Jo Yong-in (조용인))
Ambition (Kang Chan-yong (강찬용)),Edgar (Choi Woo-beom (최우범))
Crown (Lee Min-ho (이민호)),Ruler (Park Jae-hyuk (박재혁))
Crown (Lee Min-ho (이민호)),Wraith (Kwon Ji-min (권지민))
Crown (Lee Min-ho (이민호)),CoreJJ (Jo Yong-in (조용인))
Crown (Lee Min-ho (이민호)),Edgar (Choi Woo-beom (최우범))
Ruler (Park Jae-hyuk (박재혁)),Wraith (Kwon Ji-min (권지민))
Ruler (Park Jae-hyuk (박재혁)),CoreJJ (Jo Yong-in (조용인))
Ruler (Park Jae-hyuk (박재혁)),Edgar (Choi Woo-beom (최우범))
Wraith (Kwon Ji-min (권지민)),Edgar (Choi Woo-beom (최우범))
CoreJJ (Jo Yong-in (조용인)),Edgar (Choi Woo-beom (최우범))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Bengi (Bae Seong-woong (배성웅))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Blank (Kang Sun-gu (강선구))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Faker (Lee Sang-hyeok (이상혁))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Bang (Bae Jun-sik (배준식))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),Wolf (Lee Jae-wan) (Lee Jae-wan (이재완))
Duke (Lee Ho-seong) (Lee Ho-seong (이호성)),kkOma (Kim Jeong-gyun (김정균))
Blank (Kang Sun-gu (강선구)),Faker (Lee Sang-hyeok (이상혁))
Blank (Kang Sun-gu (강선구)),Bang (Bae Jun-sik (배준식))
Blank (Kang Sun-gu (강선구)),Wolf (Lee Jae-wan) (Lee Jae-wan (이재완))
Blank (Kang Sun-gu (강선구)),kkOma (Kim Jeong-gyun (김정균))
Wunder (Martin Hansen),Trashy (Jonas Andersen)
Wunder (Martin Hansen),Sencux (Chres Laursen)
Wunder (Martin Hansen),Kobbe (Kasper Kobberup)
Wunder (Martin Hansen),Mikyx (Mihael Mehle)
Wunder (Martin Hansen),YamatoCannon (Jakob Mebdi)
Trashy (Jonas Andersen),Sencux (Chres Laursen)
Trashy (Jonas Andersen),Kobbe (Kasper Kobberup)
Trashy (Jonas Andersen),Mikyx (Mihael Mehle)
Trashy (Jonas Andersen),YamatoCannon (Jakob Mebdi)
Sencux (Chres Laursen),Kobbe (Kasper Kobberup)
Sencux (Chres Laursen),Mikyx (Mihael Mehle)
Sencux (Chres Laursen),YamatoCannon (Jakob Mebdi)
Kobbe (Kasper Kobberup),Mikyx (Mihael Mehle)
Kobbe (Kasper Kobberup),YamatoCannon (Jakob Mebdi)
Mikyx (Mihael Mehle),YamatoCannon (Jakob Mebdi)
Hauntzer (Kevin Yarnell),Svenskeren (Dennis Johnsen)
Hauntzer (Kevin Yarnell),Bjergsen (Søren Bjerg)
Hauntzer (Kevin Yarnell),Doublelift (Yiliang Peng)
Hauntzer (Kevin Yarnell),Biofrost (Vincent Wang)
Hauntzer (Kevin Yarnell),Parth (Parth Naidu)
Svenskeren (Dennis Johnsen),Bjergsen (Søren Bjerg)
Svenskeren (Dennis Johnsen),Doublelift (Yiliang Peng)
Svenskeren (Dennis Johnsen),Biofrost (Vincent Wang)
Svenskeren (Dennis Johnsen),Parth (Parth Naidu)
Bjergsen (Søren Bjerg),Doublelift (Yiliang Peng)
Bjergsen (Søren Bjerg),Biofrost (Vincent Wang)
Bjergsen (Søren Bjerg),Parth (Parth Naidu)
Doublelift (Yiliang Peng),Biofrost (Vincent Wang)
Doublelift (Yiliang Peng),Parth (Parth Naidu)
Biofrost (Vincent Wang),Parth (Parth Naidu)
Thaldrin (Berke Demir),Crash (Lee Dong-woo (이동우))
Thaldrin (Berke Demir),Frozen (Kim Tae-il) (Kim Tae-il (김태일))
Thaldrin (Berke Demir),padden (Ege Acar Koparal)
Thaldrin (Berke Demir),Japone (Bahadır Çolak)
Thaldrin (Berke Demir),Pades (Serdar Padeş)
Crash (Lee Dong-woo (이동우)),Frozen (Kim Tae-il) (Kim Tae-il (김태일))
Crash (Lee Dong-woo (이동우)),padden (Ege Acar Koparal)
Crash (Lee Dong-woo (이동우)),Japone (Bahadır Çolak)
Crash (Lee Dong-woo (이동우)),Pades (Serdar Padeş)
Frozen (Kim Tae-il) (Kim Tae-il (김태일)),padden (Ege Acar Koparal)
Frozen (Kim Tae-il) (Kim Tae-il (김태일)),Japone (Bahadır Çolak)
Frozen (Kim Tae-il) (Kim Tae-il (김태일)),Pades (Serdar Padeş)
padden (Ege Acar Koparal),Japone (Bahadır Çolak)
padden (Ege Acar Koparal),Pades (Serdar Padeş)
Japone (Bahadır Çolak),Pades (Serdar Padeş)
Impact (Jeong Eon-young (정언영)),Contractz (Juan Garcia)
Contractz (Juan Garcia),Incarnati0n (Nicolaj Jensen)
Contractz (Juan Garcia),Sneaky (Zachary Scuderi)
Contractz (Juan Garcia),Smoothie (Andy Ta)
Contractz (Juan Garcia),Reapered (Bok Han-gyu (복한규))
Chippys (Ryan Short),shernfire (Shern Tai)
Chippys (Ryan Short),Phantiks (Richard Su)
Chippys (Ryan Short),k1ng (Calvin Truong)
Chippys (Ryan Short),Destiny (Mitchell Shaw) (Mitchell Shaw)
Chippys (Ryan Short),Sharp (Curtis Morgan) (Curtis Morgan)
shernfire (Shern Tai),Phantiks (Richard Su)
shernfire (Shern Tai),k1ng (Calvin Truong)
shernfire (Shern Tai),Destiny (Mitchell Shaw) (Mitchell Shaw)
shernfire (Shern Tai),Sharp (Curtis Morgan) (Curtis Morgan)
Phantiks (Richard Su),k1ng (Calvin Truong)
Phantiks (Richard Su),Destiny (Mitchell Shaw) (Mitchell Shaw)
Phantiks (Richard Su),Sharp (Curtis Morgan) (Curtis Morgan)
k1ng (Calvin Truong),Destiny (Mitchell Shaw) (Mitchell Shaw)
k1ng (Calvin Truong),Sharp (Curtis Morgan) (Curtis Morgan)
Destiny (Mitchell Shaw) (Mitchell Shaw),Sharp (Curtis Morgan) (Curtis Morgan)
sOAZ (Paul Boyer),Broxah (Mads-Brock Pedersen)
sOAZ (Paul Boyer),Caps (Rasmus Winther)
sOAZ (Paul Boyer),Jesiz (Jesse Le)
sOAZ (Paul Boyer),Dylan (Dylan Falco)
Broxah (Mads-Brock Pedersen),Caps (Rasmus Winther)
Broxah (Mads-Brock Pedersen),Rekkles (Martin Larsson)
Broxah (Mads-Brock Pedersen),Jesiz (Jesse Le)
Broxah (Mads-Brock Pedersen),Dylan (Dylan Falco)
Caps (Rasmus Winther),Rekkles (Martin Larsson)
Caps (Rasmus Winther),Jesiz (Jesse Le)
Caps (Rasmus Winther),Dylan (Dylan Falco)
Rekkles (Martin Larsson),Jesiz (Jesse Le)
Rekkles (Martin Larsson),Dylan (Dylan Falco)
Jesiz (Jesse Le),Dylan (Dylan Falco)
PvPStejos (Aleksander Glazkov),Diamondprox (Danil Reshetnikov)
PvPStejos (Aleksander Glazkov),Blasting (Daniel Kudrin)
PvPStejos (Aleksander Glazkov),EDward (Edward Abgaryan)
PvPStejos (Aleksander Glazkov),Invi (Dmitry Protasov)
Diamondprox (Danil Reshetnikov),Kira (Mykhailo Harmash)
Diamondprox (Danil Reshetnikov),Blasting (Daniel Kudrin)
Diamondprox (Danil Reshetnikov),EDward (Edward Abgaryan)
Diamondprox (Danil Reshetnikov),Invi (Dmitry Protasov)
Kira (Mykhailo Harmash),Blasting (Daniel Kudrin)
Kira (Mykhailo Harmash),EDward (Edward Abgaryan)
Kira (Mykhailo Harmash),Invi (Dmitry Protasov)
Blasting (Daniel Kudrin),EDward (Edward Abgaryan)
Blasting (Daniel Kudrin),Invi (Dmitry Protasov)
EDward (Edward Abgaryan),Invi (Dmitry Protasov)
Riris (Baek Seung-min (백승민)),Godkwai (Cheung Ho Wan (張皓雲))
Riris (Baek Seung-min (백승민)),Gemini (Huang Chu-Xuan (黃楚軒))
Riris (Baek Seung-min (백승민)),M1ssion (Chen Hsiao-Hsien (陳孝銜))
Riris (Baek Seung-min (백승민)),Unified (Wong Chun Kit (黃俊杰))
Riris (Baek Seung-min (백승민)),Kaiwing (Ling Kai Wing (凌啟榮))
Riris (Baek Seung-min (백승민)),Tabe (Wong Pak Kan (王柏勤))
Godkwai (Cheung Ho Wan (張皓雲)),M1ssion (Chen Hsiao-Hsien (陳孝銜))
Godkwai (Cheung Ho Wan (張皓雲)),Unified (Wong Chun Kit (黃俊杰))
Godkwai (Cheung Ho Wan (張皓雲)),Kaiwing (Ling Kai Wing (凌啟榮))
Godkwai (Cheung Ho Wan (張皓雲)),Tabe (Wong Pak Kan (王柏勤))
Gemini (Huang Chu-Xuan (黃楚軒)),M1ssion (Chen Hsiao-Hsien (陳孝銜))
Gemini (Huang Chu-Xuan (黃楚軒)),Unified (Wong Chun Kit (黃俊杰))
Gemini (Huang Chu-Xuan (黃楚軒)),Kaiwing (Ling Kai Wing (凌啟榮))
Gemini (Huang Chu-Xuan (黃楚軒)),Tabe (Wong Pak Kan (王柏勤))
M1ssion (Chen Hsiao-Hsien (陳孝銜)),Unified (Wong Chun Kit (黃俊杰))
M1ssion (Chen Hsiao-Hsien (陳孝銜)),Kaiwing (Ling Kai Wing (凌啟榮))
M1ssion (Chen Hsiao-Hsien (陳孝銜)),Tabe (Wong Pak Kan (王柏勤))
Unified (Wong Chun Kit (黃俊杰)),Kaiwing (Ling Kai Wing (凌啟榮))
Unified (Wong Chun Kit (黃俊杰)),Tabe (Wong Pak Kan (王柏勤))
Kaiwing (Ling Kai Wing (凌啟榮)),Tabe (Wong Pak Kan (王柏勤))
MANTARRAYA (Juan Abdón),Tierwulf (Sebastián Mateluna)
MANTARRAYA (Juan Abdón),Plugo (Joaquín Pérez)
MANTARRAYA (Juan Abdón),Fix (Nicolás Sayago)
MANTARRAYA (Juan Abdón),Slow (Eduardo Garcés)
MANTARRAYA (Juan Abdón),Pierre (Misael di Ciancia)
Tierwulf (Sebastián Mateluna),Plugo (Joaquín Pérez)
Tierwulf (Sebastián Mateluna),Fix (Nicolás Sayago)
Tierwulf (Sebastián Mateluna),Slow (Eduardo Garcés)
Tierwulf (Sebastián Mateluna),Pierre (Misael di Ciancia)
Plugo (Joaquín Pérez),Fix (Nicolás Sayago)
Plugo (Joaquín Pérez),Slow (Eduardo Garcés)
Plugo (Joaquín Pérez),Pierre (Misael di Ciancia)
Fix (Nicolás Sayago),Slow (Eduardo Garcés)
Fix (Nicolás Sayago),Pierre (Misael di Ciancia)
Slow (Eduardo Garcés),Pierre (Misael di Ciancia)
Jirall (Daniel del Castillo),Oddie (Sebastián Niño)
Jirall (Daniel del Castillo),Seiya (Édgar Bracamontes)
Jirall (Daniel del Castillo),WhiteLotus (Matías Musso)
Jirall (Daniel del Castillo),Genthix (Mariano Polonsky)
Jirall (Daniel del Castillo),Yeti (Rodrigo del Castillo)
Oddie (Sebastián Niño),Seiya (Édgar Bracamontes)
Oddie (Sebastián Niño),WhiteLotus (Matías Musso)
Oddie (Sebastián Niño),Genthix (Mariano Polonsky)
Oddie (Sebastián Niño),Yeti (Rodrigo del Castillo)
Seiya (Édgar Bracamontes),WhiteLotus (Matías Musso)
Seiya (Édgar Bracamontes),Genthix (Mariano Polonsky)
Seiya (Édgar Bracamontes),Yeti (Rodrigo del Castillo)
WhiteLotus (Matías Musso),Genthix (Mariano Polonsky)
WhiteLotus (Matías Musso),Yeti (Rodrigo del Castillo)
Genthix (Mariano Polonsky),Yeti (Rodrigo del Castillo)
Evi (Shunsuke Murase (村瀬 俊介)),Tussle (Lee Moon-yong (이문용))
Evi (Shunsuke Murase (村瀬 俊介)),Ramune (Osamu Ozawa (小澤 統))
Evi (Shunsuke Murase (村瀬 俊介)),YutoriMoyasi (Yuta Noguchi (野口 悠太))
Evi (Shunsuke Murase (村瀬 俊介)),Dara (Jeon Jeong-hoon (전정훈))
Evi (Shunsuke Murase (村瀬 俊介)),34 (Kim Dong-hun (김동훈))
Tussle (Lee Moon-yong (이문용)),Ramune (Osamu Ozawa (小澤 統))
Tussle (Lee Moon-yong (이문용)),YutoriMoyasi (Yuta Noguchi (野口 悠太))
Tussle (Lee Moon-yong (이문용)),Dara (Jeon Jeong-hoon (전정훈))
Tussle (Lee Moon-yong (이문용)),34 (Kim Dong-hun (김동훈))
Ramune (Osamu Ozawa (小澤 統)),YutoriMoyasi (Yuta Noguchi (野口 悠太))
Ramune (Osamu Ozawa (小澤 統)),Dara (Jeon Jeong-hoon (전정훈))
Ramune (Osamu Ozawa (小澤 統)),34 (Kim Dong-hun (김동훈))
YutoriMoyasi (Yuta Noguchi (野口 悠太)),Dara (Jeon Jeong-hoon (전정훈))
YutoriMoyasi (Yuta Noguchi (野口 悠太)),34 (Kim Dong-hun (김동훈))
Dara (Jeon Jeong-hoon (전정훈)),34 (Kim Dong-hun (김동훈))
VVvert (Álvaro Martins),4LaN (Alanderson Meireles)
VVvert (Álvaro Martins),Brucer (Bruno Pereira)
VVvert (Álvaro Martins),Marf (João Luis Piola)
VVvert (Álvaro Martins),Absolut (Luis Felipe Carvalho)
VVvert (Álvaro Martins),RedBert (Ygor Freitas)
VVvert (Álvaro Martins),Neki (Vinícius Ghilardi)
4LaN (Alanderson Meireles),Brucer (Bruno Pereira)
4LaN (Alanderson Meireles),Marf (João Luis Piola)
4LaN (Alanderson Meireles),Absolut (Luis Felipe Carvalho)
4LaN (Alanderson Meireles),RedBert (Ygor Freitas)
4LaN (Alanderson Meireles),Neki (Vinícius Ghilardi)
Brucer (Bruno Pereira),Absolut (Luis Felipe Carvalho)
Brucer (Bruno Pereira),RedBert (Ygor Freitas)
Brucer (Bruno Pereira),Neki (Vinícius Ghilardi)
Marf (João Luis Piola),Absolut (Luis Felipe Carvalho)
Marf (João Luis Piola),RedBert (Ygor Freitas)
Marf (João Luis Piola),Neki (Vinícius Ghilardi)
Absolut (Luis Felipe Carvalho),RedBert (Ygor Freitas)
Absolut (Luis Felipe Carvalho),Neki (Vinícius Ghilardi)
RedBert (Ygor Freitas),Neki (Vinícius Ghilardi)
957 (Ke Chang-Yu (柯昌宇)),Condi (Xiang Ren-Jie (向人杰))
957 (Ke Chang-Yu (柯昌宇)),xiye (Su Han-Wei (苏汉伟))
957 (Ke Chang-Yu (柯昌宇)),Mystic (Jin Seong-jun (진성준))
957 (Ke Chang-Yu (柯昌宇)),Ben (Nam Dong-hyun (남동현))
957 (Ke Chang-Yu (柯昌宇)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
957 (Ke Chang-Yu (柯昌宇)),Homme (Yoon Sung-young (윤성영))
Condi (Xiang Ren-Jie (向人杰)),xiye (Su Han-Wei (苏汉伟))
Condi (Xiang Ren-Jie (向人杰)),Mystic (Jin Seong-jun (진성준))
Condi (Xiang Ren-Jie (向人杰)),Ben (Nam Dong-hyun (남동현))
Condi (Xiang Ren-Jie (向人杰)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
Condi (Xiang Ren-Jie (向人杰)),Homme (Yoon Sung-young (윤성영))
xiye (Su Han-Wei (苏汉伟)),Mystic (Jin Seong-jun (진성준))
xiye (Su Han-Wei (苏汉伟)),Ben (Nam Dong-hyun (남동현))
xiye (Su Han-Wei (苏汉伟)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
xiye (Su Han-Wei (苏汉伟)),Homme (Yoon Sung-young (윤성영))
Mystic (Jin Seong-jun (진성준)),Ben (Nam Dong-hyun (남동현))
Mystic (Jin Seong-jun (진성준)),Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭))
Mystic (Jin Seong-jun (진성준)),Homme (Yoon Sung-young (윤성영))
Ben (Nam Dong-hyun (남동현)),Homme (Yoon Sung-young (윤성영))
Zero (Yoon Kyung-sup) (Yoon Kyung-sup (윤경섭)),Homme (Yoon Sung-young (윤성영))
Ren (Nguyễn Văn Trọng),Venus (Bùi Nguyễn Quốc Hoàng)
Ren (Nguyễn Văn Trọng),Naul (Võ Thành Luân)
Ren (Nguyễn Văn Trọng),BigKoro (Đặng Ngọc Tài)
Ren (Nguyễn Văn Trọng),Palette (Nguyễn Hải Trung)
Ren (Nguyễn Văn Trọng),Koo (Võ Ngọc Anh Tuấn)
NhocTy (Bùi Thế Vinh),Venus (Bùi Nguyễn Quốc Hoàng)
NhocTy (Bùi Thế Vinh),Naul (Võ Thành Luân)
NhocTy (Bùi Thế Vinh),BigKoro (Đặng Ngọc Tài)
NhocTy (Bùi Thế Vinh),Palette (Nguyễn Hải Trung)
NhocTy (Bùi Thế Vinh),Koo (Võ Ngọc Anh Tuấn)
Venus (Bùi Nguyễn Quốc Hoàng),Naul (Võ Thành Luân)
Venus (Bùi Nguyễn Quốc Hoàng),BigKoro (Đặng Ngọc Tài)
Venus (Bùi Nguyễn Quốc Hoàng),Palette (Nguyễn Hải Trung)
Venus (Bùi Nguyễn Quốc Hoàng),Koo (Võ Ngọc Anh Tuấn)
Naul (Võ Thành Luân),BigKoro (Đặng Ngọc Tài)
Naul (Võ Thành Luân),Palette (Nguyễn Hải Trung)
Naul (Võ Thành Luân),Koo (Võ Ngọc Anh Tuấn)
BigKoro (Đặng Ngọc Tài),Palette (Nguyễn Hải Trung)
BigKoro (Đặng Ngọc Tài),Koo (Võ Ngọc Anh Tuấn)
Palette (Nguyễn Hải Trung),Koo (Võ Ngọc Anh Tuấn)
Mouse (Chen Yu-Hao (陈宇浩)),iBoy (Hu Xian-Zhao (胡显昭))
Mouse (Chen Yu-Hao (陈宇浩)),NoFe (Jeong No-chul (정노철))
Clearlove (Ming Kai (明凯)),iBoy (Hu Xian-Zhao (胡显昭))
Clearlove (Ming Kai (明凯)),NoFe (Jeong No-chul (정노철))
Scout (Lee Ye-chan (이예찬)),iBoy (Hu Xian-Zhao (胡显昭))
Scout (Lee Ye-chan (이예찬)),NoFe (Jeong No-chul (정노철))
iBoy (Hu Xian-Zhao (胡显昭)),Meiko (Tian Ye (田野))
iBoy (Hu Xian-Zhao (胡显昭)),NoFe (Jeong No-chul (정노철))
Meiko (Tian Ye (田野)),NoFe (Jeong No-chul (정노철))
MMD (Yu Li-Hung (游立宏)),Betty (Lu Yu-Hung (盧禹宏))
MMD (Yu Li-Hung (游立宏)),Steak (Chou Lu-Hsi (周律希))
Karsa (Hung Hau-Hsuan (洪浩軒)),Betty (Lu Yu-Hung (盧禹宏))
Maple (Huang Yi-Tang) (Huang Yi-Tang (黃熠棠)),Betty (Lu Yu-Hung (盧禹宏))
Betty (Lu Yu-Hung (盧禹宏)),SwordArT (Hu Shuo-Chieh (胡碩傑))
Betty (Lu Yu-Hung (盧禹宏)),Steak (Chou Lu-Hsi (周律希))
Archie (Trần Minh Nhựt) (Trần Minh Nhựt),Levi (Đỗ Duy Khánh)
Archie (Trần Minh Nhựt) (Trần Minh Nhựt),Optimus (Trần Văn Cường)
Archie (Trần Minh Nhựt) (Trần Minh Nhựt),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
Archie (Trần Minh Nhựt) (Trần Minh Nhựt),Nevan (Phùng Thiện Nhân)
Archie (Trần Minh Nhựt) (Trần Minh Nhựt),Sya (Phan Trung Toàn)
Archie (Trần Minh Nhựt) (Trần Minh Nhựt),Tinikun (Dương Nguyễn Duy Thanh)
Levi (Đỗ Duy Khánh),Optimus (Trần Văn Cường)
Levi (Đỗ Duy Khánh),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
Levi (Đỗ Duy Khánh),Nevan (Phùng Thiện Nhân)
Levi (Đỗ Duy Khánh),Sya (Phan Trung Toàn)
Levi (Đỗ Duy Khánh),Tinikun (Dương Nguyễn Duy Thanh)
Optimus (Trần Văn Cường),Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long)
Optimus (Trần Văn Cường),Nevan (Phùng Thiện Nhân)
Optimus (Trần Văn Cường),Sya (Phan Trung Toàn)
Optimus (Trần Văn Cường),Tinikun (Dương Nguyễn Duy Thanh)
Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long),Nevan (Phùng Thiện Nhân)
Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long),Sya (Phan Trung Toàn)
Noway (Nguyễn Vũ Long) (Nguyễn Vũ Long),Tinikun (Dương Nguyễn Duy Thanh)
Nevan (Phùng Thiện Nhân),Tinikun (Dương Nguyễn Duy Thanh)
Sya (Phan Trung Toàn),Tinikun (Dương Nguyễn Duy Thanh)
Flame (Lee Ho-jong (이호종)),Xmithie (Jake Puchero)
Flame (Lee Ho-jong (이호종)),Pobelter (Eugene Park)
Flame (Lee Ho-jong (이호종)),Cody Sun (Cody Sun)
Flame (Lee Ho-jong (이호종)),Olleh (Kim Joo-sung (김주성))
Flame (Lee Ho-jong (이호종)),SSONG (Kim Sang-soo (김상수))
Xmithie (Jake Puchero),Cody Sun (Cody Sun)
Xmithie (Jake Puchero),Olleh (Kim Joo-sung (김주성))
Xmithie (Jake Puchero),SSONG (Kim Sang-soo (김상수))
Pobelter (Eugene Park),Cody Sun (Cody Sun)
Pobelter (Eugene Park),Olleh (Kim Joo-sung (김주성))
Pobelter (Eugene Park),SSONG (Kim Sang-soo (김상수))
Cody Sun (Cody Sun),Olleh (Kim Joo-sung (김주성))
Cody Sun (Cody Sun),SSONG (Kim Sang-soo (김상수))
Olleh (Kim Joo-sung (김주성)),SSONG (Kim Sang-soo (김상수))
Khan (Kim Dong-ha (김동하)),Cuzz (Moon Woo-chan (문우찬))
Khan (Kim Dong-ha (김동하)),Bdd (Gwak Bo-seong (곽보성))
Khan (Kim Dong-ha (김동하)),PraY (Kim Jong-in (김종인))
Khan (Kim Dong-ha (김동하)),GorillA (Kang Beom-hyun (강범현))
Khan (Kim Dong-ha (김동하)), (Kim Jeong-soo (김정수))
Rascal (Kim Kwang-hee (김광희)),Cuzz (Moon Woo-chan (문우찬))
Rascal (Kim Kwang-hee (김광희)),Bdd (Gwak Bo-seong (곽보성))
Rascal (Kim Kwang-hee (김광희)),PraY (Kim Jong-in (김종인))
Rascal (Kim Kwang-hee (김광희)),GorillA (Kang Beom-hyun (강범현))
Rascal (Kim Kwang-hee (김광희)), (Kim Jeong-soo (김정수))
Cuzz (Moon Woo-chan (문우찬)),Bdd (Gwak Bo-seong (곽보성))
Cuzz (Moon Woo-chan (문우찬)),PraY (Kim Jong-in (김종인))
Cuzz (Moon Woo-chan (문우찬)),GorillA (Kang Beom-hyun (강범현))
Cuzz (Moon Woo-chan (문우찬)), (Kim Jeong-soo (김정수))
Bdd (Gwak Bo-seong (곽보성)),PraY (Kim Jong-in (김종인))
Bdd (Gwak Bo-seong (곽보성)),GorillA (Kang Beom-hyun (강범현))
Bdd (Gwak Bo-seong (곽보성)), (Kim Jeong-soo (김정수))
PraY (Kim Jong-in (김종인)), (Kim Jeong-soo (김정수))
GorillA (Kang Beom-hyun (강범현)), (Kim Jeong-soo (김정수))
Alphari (Barney Morris),Maxlore (Nubar Sarafian)
Alphari (Barney Morris),PowerOfEvil (Tristan Schrage)
Alphari (Barney Morris),Hans Sama (Steven Liv)
Alphari (Barney Morris),IgNar (Lee Dong-geun (이동근))
Alphari (Barney Morris),Daku (Hussain Moosvi)
Maxlore (Nubar Sarafian),PowerOfEvil (Tristan Schrage)
Maxlore (Nubar Sarafian),Hans Sama (Steven Liv)
Maxlore (Nubar Sarafian),IgNar (Lee Dong-geun (이동근))
Maxlore (Nubar Sarafian),Daku (Hussain Moosvi)
PowerOfEvil (Tristan Schrage),Hans Sama (Steven Liv)
PowerOfEvil (Tristan Schrage),IgNar (Lee Dong-geun (이동근))
PowerOfEvil (Tristan Schrage),Daku (Hussain Moosvi)
Hans Sama (Steven Liv),IgNar (Lee Dong-geun (이동근))
Hans Sama (Steven Liv),Daku (Hussain Moosvi)
IgNar (Lee Dong-geun (이동근)),Daku (Hussain Moosvi)
Letme (Yan Jun-Ze (严君泽)),Mlxg (Liu Shi-Yu (刘世宇))
Letme (Yan Jun-Ze (严君泽)),Xiaohu (Li Yuan-Hao (李元浩))
Letme (Yan Jun-Ze (严君泽)),Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪))
Letme (Yan Jun-Ze (严君泽)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Letme (Yan Jun-Ze (严君泽)),FireFox (Huang Ting-Hsiang (黃鼎翔))
Mlxg (Liu Shi-Yu (刘世宇)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Mlxg (Liu Shi-Yu (刘世宇)),FireFox (Huang Ting-Hsiang (黃鼎翔))
Xiaohu (Li Yuan-Hao (李元浩)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Xiaohu (Li Yuan-Hao (李元浩)),FireFox (Huang Ting-Hsiang (黃鼎翔))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明))
Uzi (Jian Zi-Hao) (Jian Zi-Hao (简自豪)),FireFox (Huang Ting-Hsiang (黃鼎翔))
Ming (Shi Sen-Ming) (Shi Sen-Ming (史森明)),FireFox (Huang Ting-Hsiang (黃鼎翔))
CuVee (Lee Seong-jin (이성진)),Haru (Kang Min-seung (강민승))
Haru (Kang Min-seung (강민승)),Crown (Lee Min-ho (이민호))
Haru (Kang Min-seung (강민승)),Ruler (Park Jae-hyuk (박재혁))
Haru (Kang Min-seung (강민승)),CoreJJ (Jo Yong-in (조용인))
Haru (Kang Min-seung (강민승)),Edgar (Choi Woo-beom (최우범))
